,trend_following,mean_reversion,dual_momentum,breakout
2016-10-21,0.3180442446404747,0.2370194167200557,0.20945849465978064,0.23547784397968902
2016-10-24,0.3177562723698037,0.23712769190811686,0.20963657870177588,0.23547945702030362
2016-10-25,0.3183483822510695,0.23603944400766752,0.2087274132269481,0.2368847605143149
2016-10-26,0.31793360700737133,0.2359287609572288,0.20732530682033073,0.2388123252150692
2016-10-27,0.3133707667902364,0.24151924334153244,0.20442243810098337,0.24068755176724774
2016-10-28,0.31413976751072403,0.2410754348538212,0.20528312886422656,0.23950166877122817
2016-10-31,0.31516386497284227,0.24130568156925356,0.20565613181163647,0.23787432164626773
2016-11-01,0.31603524252201154,0.2416718053316452,0.20683874939770822,0.23545420274863518
2016-11-02,0.31854379903435276,0.22814642007859512,0.2218992168867186,0.2314105640003335
2016-11-03,0.3213439964877969,0.22123595156401252,0.225316606579071,0.2321034453691196
2016-11-04,0.32429372027184095,0.2193262345851256,0.22581808258229857,0.23056196256073483
2016-11-07,0.32711984808814754,0.21964676528436078,0.223730524884725,0.22950286174276663
2016-11-08,0.34394345016302247,0.18702701646160064,0.22666549032848465,0.2423640430468923
2016-11-09,0.33687222851321796,0.17959576995830553,0.2213073139297474,0.262224687598729
2016-11-10,0.3353292670776837,0.17829497932210558,0.2187194267578048,0.2676563268424059
2016-11-11,0.3363291425371558,0.17875220605865363,0.21497636612626703,0.26994228527792363
2016-11-14,0.34235224324184776,0.17752056721468445,0.20896041921187058,0.2711667703315972
2016-11-15,0.3422739975392725,0.17394478635832342,0.2055114821510318,0.2782697339513722
2016-11-16,0.3444830385219108,0.17396306404846715,0.2010351193624988,0.28051877806712333
2016-11-17,0.3407537622243173,0.17059324808121443,0.19952027261012273,0.28913271708434546
2016-11-18,0.33755663358329197,0.16831495956416398,0.1985019812723822,0.29562642558016183
2016-11-21,0.33606483595126474,0.167452479142643,0.19892421640131425,0.2975584685047781
2016-11-22,0.33782289697060924,0.167758038834777,0.19497370323776148,0.29944536095685226
2016-11-23,0.33800097969039294,0.16675510061266896,0.19365763091647253,0.30158628878046556
2016-11-25,0.3366305314718562,0.16595620772969147,0.1928515416103511,0.30456171918810127
2016-11-28,0.3362420301216386,0.16570662098699282,0.1936249579237426,0.304426390967626
2016-11-29,0.33610631544995906,0.16552634330590096,0.1942120315060864,0.30415530973805366
2016-11-30,0.33672583932701244,0.16516489332943451,0.19287794500840838,0.3052313223351447
2016-12-01,0.33852429951563373,0.16591708416580045,0.1897000964267,0.3058585198918658
2016-12-02,0.3385133144667429,0.16511284800948983,0.18963714752253397,0.30673669000123344
2016-12-05,0.33789971649334777,0.16460148397509783,0.19128162904621354,0.3062171704853408
2016-12-06,0.3390107462973239,0.16271648991260745,0.19125906835320255,0.3070136954368662
2016-12-07,0.34152963730211605,0.16169660925846116,0.19090914695569214,0.3058646064837307
2016-12-08,0.34234890819098207,0.16235485336110253,0.18869879112220989,0.30659744732570554
2016-12-09,0.34412149499579986,0.16157068905492797,0.18778226211253482,0.3065255538367374
2016-12-12,0.3434963828515952,0.1623604644461732,0.18810672097942227,0.30603643172280937
2016-12-13,0.3435881745172355,0.16234972301918796,0.18796211914153232,0.3060999833220443
2016-12-14,0.3437408821101704,0.1626120790736426,0.1878148534825561,0.3058321853336308
2016-12-15,0.3441975337867329,0.1636038369310203,0.18506056413081823,0.3071380651514285
2016-12-16,0.34482193504805503,0.1630761279216277,0.18462392523209784,0.30747801179821943
2016-12-19,0.34487241975369753,0.16310017306757785,0.18460838038385227,0.3074190267948724
2016-12-20,0.34318743379047195,0.16225373108666147,0.18445400272217918,0.3101048324006875
2016-12-21,0.34316111858702786,0.16260201779984979,0.18470449814049342,0.30953236547262897
2016-12-22,0.34380229504924836,0.16167048948055965,0.18356080447586606,0.3109664109943259
2016-12-23,0.34518261647361825,0.16125891702769377,0.1827748337383685,0.3107836327603194
2016-12-27,0.3453794561669526,0.1612911344068643,0.18271413442409648,0.31061527500208663
2016-12-28,0.3458125660713032,0.16162777490731844,0.1829606560555233,0.30959900296585496
2016-12-29,0.34829519154931365,0.16215956980671734,0.18414984834581935,0.3053953902981496
2016-12-30,0.3488967062805999,0.1620927614939114,0.18343231743784183,0.3055782147876469
2017-01-03,0.34882590462265356,0.16222865044980123,0.18334406469338044,0.30560138023416483
2017-01-04,0.35336086939590367,0.16315569833501006,0.1842386489690611,0.2992447833000253
2017-01-05,0.35531649932077614,0.1648893287301856,0.1854094683115215,0.29438470363751695
2017-01-06,0.3603743144527751,0.16700479288513717,0.18786837325818107,0.2847525194039066
2017-01-09,0.36075073469364205,0.16693658412850435,0.18784149698409078,0.28447118419376294
2017-01-10,0.36106882236114685,0.16697994300977434,0.18816009765928776,0.28379113696979097
2017-01-11,0.36196919898796454,0.16633070051154775,0.18770191033884437,0.2839981901616433
2017-01-12,0.36220585411931516,0.16639304343478897,0.1877472232961586,0.28365387914973733
2017-01-13,0.367255157767276,0.16420606616297084,0.18680494301536377,0.2817338330543893
2017-01-17,0.3742346950388814,0.15989125521027547,0.18419546047103427,0.28167858927980877
2017-01-18,0.3740079994639452,0.1599785721771372,0.18418482583899143,0.2818286025199261
2017-01-19,0.37479556215987864,0.15947933112969892,0.18436470361022486,0.28136040310019755
2017-01-20,0.4127445361928098,0.13842210160712673,0.17507842617435077,0.2737549360257126
2017-01-23,0.41623083656613585,0.14734435377263183,0.1701212746484761,0.2663035350127563
2017-01-24,0.46903826450125513,0.14158374787922748,0.15644465236182117,0.23293333525769616
2017-01-25,0.46651158072518084,0.14257890989375008,0.15735066289086044,0.23355884649020855
2017-01-26,0.4604862523978053,0.15087320829697864,0.15662910446381545,0.23201143484140072
2017-01-27,0.46075318165305024,0.15135959115069583,0.15636789540604953,0.23151933179020429
2017-01-30,0.4593846877414511,0.15158505226420338,0.15733871058716853,0.2316915494071771
2017-01-31,0.45263074646118234,0.15443882990979607,0.1596258161898112,0.23330460743921058
2017-02-01,0.46348537279075447,0.14993722641374482,0.16039104559340833,0.2261863552020925
2017-02-02,0.4619222795379704,0.15055724430158007,0.16284617002913898,0.22467430613131056
2017-02-03,0.4632764063359071,0.15000254237632457,0.16270223743664686,0.22401881385112138
2017-02-06,0.4650569621781123,0.14930219716181478,0.16261503952861822,0.22302580113145465
2017-02-07,0.46242814262097615,0.1501796195330225,0.16300999331350294,0.22438224453249844
2017-02-08,0.46151499269293367,0.15018681477304072,0.16396825388984307,0.22432993864418263
2017-02-09,0.46281128323526044,0.14967580989831195,0.1670677898892007,0.22044511697722705
2017-02-10,0.45832205933974846,0.15099153056904213,0.16800009798721313,0.22268631210399628
2017-02-13,0.45614836726659475,0.15527570912922153,0.17205615331533555,0.21651977028884822
2017-02-14,0.46310165784701396,0.1536031387926654,0.1708874780727843,0.21240772528753643
2017-02-15,0.46288128427731584,0.15354836610160166,0.1723644146525847,0.21120593496849768
2017-02-16,0.4586571507175209,0.15567028449092724,0.1745245695287205,0.21114799526283132
2017-02-17,0.4573661860153829,0.15561328849355902,0.1744700735498291,0.212550451941229
2017-02-21,0.4542913903689179,0.15402715706303102,0.17469922651733905,0.216982226050712
2017-02-22,0.4548251658445375,0.1517701820967495,0.17622996206315708,0.21717468999555584
2017-02-23,0.4535871082782597,0.15066487854665522,0.17615440322477854,0.21959360995030672
2017-02-24,0.45514261938919914,0.15061910768254438,0.17614268457610516,0.2180955883521513
2017-02-27,0.45015512303643745,0.15312409665338625,0.1772248079039475,0.21949597240622867
2017-02-28,0.45131098398659597,0.15374668076160106,0.1772899902365459,0.21765234501525704
2017-03-01,0.4466340698653187,0.1594660442116771,0.17755163996416298,0.21634824595884125
2017-03-02,0.42034449074187286,0.16508648000839035,0.1856704147374694,0.22889861451226742
2017-03-03,0.4110714345057038,0.17507909628658055,0.19648715880239975,0.21736231040531578
2017-03-06,0.40861378411404037,0.17577525665820692,0.19718989687215,0.2184210623556028
2017-03-07,0.4094765945614523,0.17570543480581144,0.19707514806257853,0.21774282257015778
2017-03-08,0.40791934773646193,0.17559357678037735,0.19670438367739745,0.21978269180576324
2017-03-09,0.39827186772937856,0.17727704727638519,0.19791629832984622,0.22653478666439
2017-03-10,0.3985685384703914,0.1769584201083797,0.19746576343037434,0.22700727799085454
2017-03-13,0.39587545719130246,0.17655108574091172,0.19715506477020972,0.2304183922975762
2017-03-14,0.39346618234513436,0.17502644441672377,0.19642153039213495,0.23508584284600686
2017-03-15,0.39108389481690564,0.18017463816796075,0.19489621244555919,0.2338452545695744
2017-03-16,0.38292021162409434,0.18764048486400228,0.19514382472603686,0.23429547878586657
2017-03-17,0.3809997806100645,0.18897039747935365,0.19309547598693574,0.236934345923646
2017-03-20,0.38006004649350644,0.18926049894282945,0.19434731064569644,0.23633214391796756
2017-03-21,0.32909580922219334,0.2911312052268492,0.17573023424533168,0.20404275130562582
2017-03-22,0.3263283098991939,0.28318055929529945,0.18214547685096014,0.20834565395454657
2017-03-23,0.3245673492819272,0.2818120539474537,0.18640950080364324,0.2072110959669758
2017-03-24,0.3219313512789206,0.27940849431140785,0.1931682605297833,0.20549189387988842
2017-03-27,0.3185128732823294,0.27656382951465586,0.20160497102963712,0.20331832617337772
2017-03-28,0.318299951061644,0.27632981976264914,0.2022163055484068,0.20315392362730006
2017-03-29,0.31200406236917794,0.27598911209433674,0.2115900185443737,0.20041680699211167
2017-03-30,0.3102436918531882,0.27631162671940046,0.2142127636114348,0.19923191781597668
2017-03-31,0.3102203579614328,0.2764469870071814,0.21411393115122188,0.19921872388016396
2017-04-03,0.3094658339806797,0.2774366594454069,0.21423196091653282,0.19886554565738057
2017-04-04,0.3051244726207219,0.27520291221387344,0.22378431413229813,0.1958883010331065
2017-04-05,0.30322920660368113,0.2781539711421838,0.22393992561279114,0.194676896641344
2017-04-06,0.30284705942953216,0.27837824716949616,0.22408744355938864,0.1946872498415831
2017-04-07,0.3038994988160571,0.2757897994037996,0.2249866080711978,0.19532409370894538
2017-04-10,0.3041634497619079,0.2750590455034056,0.22541316093570452,0.1953643437989818
2017-04-11,0.30297521967194907,0.2732799126337157,0.22915755857169443,0.1945873091226408
2017-04-12,0.2989802519817048,0.2708712024564042,0.23829701521199811,0.1918515303498929
2017-04-13,0.29772536184397874,0.2744261802003626,0.23683515217705536,0.1910133057786032
2017-04-17,0.3013603857409242,0.2654301046081119,0.2386265210245056,0.1945829886264583
2017-04-18,0.3030504176559855,0.2561367146074903,0.24261908359624937,0.19819378414027464
2017-04-19,0.3029683402880826,0.25355650083060577,0.2442198394625997,0.1992553194187119
2017-04-20,0.30008629538059295,0.25150968642972826,0.2533190206635289,0.19508499752614988
2017-04-21,0.29778881071615787,0.2534665134745453,0.2521387421044152,0.19660593370488152
2017-04-24,0.2978326672263624,0.2534671983140649,0.2520093961178245,0.19669073834174802
2017-04-25,0.29996232146451396,0.2585379758455996,0.2407026599857592,0.20079704270412727
2017-04-26,0.29724649002305653,0.2593081362884365,0.2429786914634945,0.20046668222501252
2017-04-27,0.2920364222181175,0.25358257854829264,0.25736152670819135,0.19701947252539848
2017-04-28,0.2919972626154663,0.25354504574908243,0.25764793810532977,0.19680975353012153
2017-05-01,0.2915287308060623,0.2537128305967375,0.25836748337412224,0.19639095522307787
2017-05-02,0.299497887190907,0.26257149409770436,0.2674013347027269,0.17052928400866157
2017-05-03,0.2995234300907976,0.2628396076500494,0.26793875182142385,0.16969821043772926
2017-05-04,0.30258333833218676,0.2661150268561914,0.2720022546877574,0.1592993801238645
2017-05-05,0.3023854990405116,0.2656315708197908,0.2735446405276531,0.1584382896120446
2017-05-08,0.30198916286668437,0.26833558770271787,0.2736622457712305,0.1560130036593674
2017-05-09,0.30521785669533164,0.2694685966835208,0.27378684282983196,0.15152670379131566
2017-05-10,0.31248346764464685,0.27473838366474557,0.2788565392959906,0.13392160939461709
2017-05-11,0.3112428865067911,0.27391495277448064,0.28131326110412713,0.13352889961460113
2017-05-12,0.31131596659990196,0.27313234883247356,0.282249977231622,0.13330170733600263
2017-05-15,0.3078436680916043,0.27399563105662766,0.2854093410102488,0.1327513598415193
2017-05-16,0.30512304339708723,0.2749699718224205,0.2870842381037156,0.1328227466767766
