,portfolio
2019-10-03,1536517.7954083502
2019-10-04,1540141.2073979566
2019-10-07,1537287.6353174786
2019-10-08,1538377.5829842447
2019-10-09,1537977.842998314
2019-10-10,1534885.369635379
2019-10-11,1532434.5542629166
2019-10-14,1534117.7005262787
2019-10-15,1531734.4698937514
2019-10-16,1532753.928880622
2019-10-17,1533419.7740437067
2019-10-18,1534224.1089715129
2019-10-21,1533498.535529615
2019-10-22,1534446.7723390076
2019-10-23,1535233.24347705
2019-10-24,1535439.1607817991
2019-10-25,1534309.1101779013
2019-10-28,1532664.010833208
2019-10-29,1531494.6750358383
2019-10-30,1536502.2332312197
2019-10-31,1538521.7682200717
2019-11-01,1542673.1491867763
2019-11-04,1542447.0588230577
2019-11-05,1537139.8318443021
2019-11-06,1538149.0483207894
2019-11-07,1534577.5360546135
2019-11-08,1533407.7965396806
2019-11-11,1532471.3560330342
2019-11-12,1532989.1861682443
2019-11-13,1534478.0676043476
2019-11-14,1536947.748635607
2019-11-15,1540406.7458702081
2019-11-18,1541961.4141060517
2019-11-19,1543416.6933484012
2019-11-20,1542592.159226736
2019-11-21,1538869.9993227175
2019-11-22,1539139.4317881712
2019-11-25,1543262.8264543596
2019-11-26,1546688.598171279
2019-11-27,1548402.4083156888
2019-11-29,1546317.3673389337
2019-12-02,1538088.2536606248
2019-12-03,1536756.3946116369
2019-12-04,1541288.0617539515
2019-12-05,1542525.750359817
2019-12-06,1548071.253368093
2019-12-09,1546050.8101212387
2019-12-10,1545414.8607956683
2019-12-11,1547338.7926661903
2019-12-12,1549476.195194407
2019-12-13,1551146.4386532712
2019-12-16,1557507.4294035013
2019-12-17,1558806.7365688775
2019-12-18,1560125.4146441834
2019-12-19,1562908.7098269144
2019-12-20,1564337.42205202
2019-12-23,1566238.9736917021
2019-12-24,1567515.40716296
2019-12-26,1574232.0256824784
2019-12-27,1575304.0268493362
2019-12-30,1570925.005169859
2019-12-31,1571429.304470553
2020-01-02,1581802.9685516043
2020-01-03,1580424.83252044
2020-01-06,1584395.7558587303
2020-01-07,1584064.9683356807
2020-01-08,1579687.3263202885
2020-01-09,1581847.9552571855
2020-01-10,1582534.06432791
2020-01-13,1586909.7887782394
2020-01-14,1584919.2081259063
2020-01-15,1585279.1268926433
2020-01-16,1589659.4476329708
2020-01-17,1592501.958571747
2020-01-21,1586572.7328832524
2020-01-22,1586815.0619638509
2020-01-23,1586717.7003797826
2020-01-24,1582901.694389598
2020-01-27,1573506.9838840407
2020-01-28,1576959.0828232619
2020-01-29,1578521.3984969961
2020-01-30,1578980.254116618
2020-01-31,1568287.420572381
2020-02-03,1570211.9397409093
2020-02-04,1572968.5304849627
2020-02-05,1578558.3676468949
2020-02-06,1583418.6509314089
2020-02-07,1584355.9910209235
2020-02-10,1591546.5431295766
2020-02-11,1593951.8585342953
2020-02-12,1598268.8600581428
2020-02-13,1597182.456770639
2020-02-14,1602558.283627786
2020-02-18,1606595.5637717338
2020-02-19,1608756.3596848496
2020-02-20,1607428.2263551517
2020-02-21,1608867.5199615676
2020-02-24,1600601.1686285583
2020-02-25,1577654.6863213961
2020-02-26,1576922.3380996143
2020-02-27,1562758.1940931936
2020-02-28,1556712.607045642
2020-03-02,1563907.8927158413
2020-03-03,1565052.0519836098
2020-03-04,1565010.5816998885
2020-03-05,1567924.7768315878
2020-03-06,1577021.7886907323
2020-03-09,1572080.5226168807
2020-03-10,1561627.980674163
2020-03-11,1548041.3150946957
2020-03-12,1536957.9269410823
2020-03-13,1533305.6540617638
2020-03-16,1533426.1487976331
2020-03-17,1533546.653002574
2020-03-18,1533667.1666773309
2020-03-19,1533787.6898226482
2020-03-20,1533908.2224392695
2020-03-23,1534028.7645279395
2020-03-24,1534149.316089403
2020-03-25,1534269.8771244034
2020-03-26,1534390.447633686
2020-03-27,1534511.0276179952
2020-03-30,1534631.6170780754
2020-03-31,1534752.2160146714
2020-04-01,1535779.5219070485
2020-04-02,1537798.8232070678
2020-04-03,1538488.9178903725
2020-04-06,1541857.1095816237
2020-04-07,1541337.0154687641
2020-04-08,1540400.8720119288
2020-04-09,1543560.9318705979
2020-04-13,1546969.5252707312
2020-04-14,1548702.2352412795
2020-04-15,1547289.1011939368
2020-04-16,1547132.6704703625
2020-04-17,1541515.0091949173
2020-04-20,1543667.7738966958
2020-04-21,1541786.1321521366
2020-04-22,1547284.793787965
2020-04-23,1550752.7655281278
2020-04-24,1549778.9315363797
2020-04-27,1546300.858039873
2020-04-28,1546070.4656309974
2020-04-29,1547328.617233854
2020-04-30,1541108.772532383
2020-05-01,1543701.3812804772
2020-05-04,1544408.1853522488
2020-05-05,1545190.1446572773
2020-05-06,1540170.5500073098
2020-05-07,1546071.2819070134
2020-05-08,1543317.143111309
2020-05-11,1540949.5065622048
2020-05-12,1543009.5602175249
2020-05-13,1546480.6806764489
2020-05-14,1549997.404958926
2020-05-15,1551528.3937665955
2020-05-18,1547482.0922900653
2020-05-19,1550722.520191313
2020-05-20,1551767.3719304218
2020-05-21,1545793.7143091771
2020-05-22,1548815.783681369
2020-05-26,1542983.5981488843
2020-05-27,1544822.0549182633
2020-05-28,1545668.6562015899
2020-05-29,1552120.130425493
2020-06-01,1555402.3147156402
2020-06-02,1553389.1254820277
2020-06-03,1547396.503993627
2020-06-04,1547873.23651595
2020-06-05,1547635.3105629245
2020-06-08,1553604.48322664
2020-06-09,1555953.1505802406
2020-06-10,1564898.1258679854
2020-06-11,1545769.6762827043
2020-06-12,1546748.4052892888
2020-06-15,1547603.5379277575
2020-06-16,1553808.956506386
2020-06-17,1555616.6394984976
2020-06-18,1556061.3383457724
2020-06-19,1559119.261750397
2020-06-22,1564096.5314033576
2020-06-23,1568174.6376164556
2020-06-24,1561351.8723201153
2020-06-25,1563644.6954631275
2020-06-26,1559546.8442169582
2020-06-29,1562803.625592346
2020-06-30,1567606.0809013133
2020-07-01,1569477.1290717234
2020-07-02,1572869.9943812918
2020-07-06,1581620.5160750356
2020-07-07,1581477.9376136735
2020-07-08,1587067.1988231344
2020-07-09,1586485.0004451664
2020-07-10,1586915.212180377
2020-07-13,1584706.872717959
2020-07-14,1587214.2069681042
2020-07-15,1588558.1639701456
2020-07-16,1584463.1375469246
2020-07-17,1587040.7539975238
2020-07-20,1592890.986380884
2020-07-21,1596317.2653867775
2020-07-22,1603396.4026529964
2020-07-23,1601072.284510825
2020-07-24,1601702.578987365
2020-07-27,1611535.1313214388
2020-07-28,1611275.5212846182
2020-07-29,1616314.4737144224
2020-07-30,1612959.8631005534
2020-07-31,1617304.049648856
2020-08-03,1619702.5386842713
2020-08-04,1628650.5848227849
2020-08-05,1632872.5098422822
2020-08-06,1639640.9278565324
2020-08-07,1630270.5818070592
2020-08-10,1629864.0637429398
2020-08-11,1611964.347150429
2020-08-12,1618368.9243956078
2020-08-13,1621871.9313621884
2020-08-14,1620946.377549844
2020-08-17,1628619.849046223
2020-08-18,1630535.0246060716
2020-08-19,1622846.028299529
2020-08-20,1625323.7759807415
2020-08-21,1624551.0596380073
2020-08-24,1627712.5504152577
2020-08-25,1629919.2645715699
2020-08-26,1635184.7246426076
2020-08-27,1631892.1940341552
2020-08-28,1637264.47648079
2020-08-31,1635613.5884566114
2020-09-01,1640708.2769430995
2020-09-02,1642954.7391396775
2020-09-03,1626567.0024936076
2020-09-04,1623151.0262643993
2020-09-08,1616704.7476599012
2020-09-09,1627012.4004277326
2020-09-10,1609915.2990831016
2020-09-11,1611211.63170585
2020-09-14,1627168.3377366012
2020-09-15,1634577.7540439456
2020-09-16,1634401.2837857304
2020-09-17,1631689.584899974
2020-09-18,1628629.2146041857
2020-09-21,1623666.500367232
2020-09-22,1626346.3006470734
2020-09-23,1606658.2213768389
2020-09-24,1604874.023955545
2020-09-25,1611976.863033624
2020-09-28,1621266.6544158857
2020-09-29,1621733.565293219
2020-09-30,1621933.058157733
2020-10-01,1624911.386648624
2020-10-02,1621602.1898956643
2020-10-05,1626703.5787139575
2020-10-06,1624828.1056842275
2020-10-07,1629427.4981177473
2020-10-08,1632230.4105348452
2020-10-09,1634827.159170469
2020-10-12,1639232.6934091665
2020-10-13,1636742.1526511684
2020-10-14,1633695.3628327013
2020-10-15,1630396.9295314697
2020-10-16,1631830.7928328947
2020-10-19,1628345.3923045124
2020-10-20,1632408.2137971658
2020-10-21,1632162.147368144
2020-10-22,1633134.6203305947
2020-10-23,1636463.5287148163
2020-10-26,1624617.8280787193
2020-10-27,1626010.161962425
2020-10-28,1603064.0456100379
2020-10-29,1612819.9434759095
2020-10-30,1601707.1963630307
2020-11-02,1612384.534169028
2020-11-03,1618266.7637328384
2020-11-04,1629719.3626575072
2020-11-05,1637174.781682494
2020-11-06,1638360.8903831097
2020-11-09,1644515.5189731359
2020-11-10,1643868.7158703413
2020-11-11,1648431.82549093
2020-11-12,1642814.9099472882
2020-11-13,1651328.6085963524
2020-11-16,1661494.1693021997
2020-11-17,1663483.4502184235
2020-11-18,1658302.7835132207
2020-11-19,1661052.259134834
2020-11-20,1664645.0533243555
2020-11-23,1667773.4715024582
2020-11-24,1681609.0336544728
2020-11-25,1680602.3837280646
2020-11-27,1684122.015289598
2020-11-30,1670086.4509557646
2020-12-01,1680098.9102263246
2020-12-02,1682534.808187361
2020-12-03,1688003.6009818113
2020-12-04,1697444.8980162619
2020-12-07,1696084.240851046
2020-12-08,1697808.4510000572
2020-12-09,1688800.3594380626
2020-12-10,1697246.7109356634
2020-12-11,1693198.542626344
2020-12-14,1692276.186059631
2020-12-15,1706894.2179437636
2020-12-16,1711682.288678041
2020-12-17,1718741.0833252857
2020-12-18,1717596.9276519525
2020-12-21,1707847.6298054934
2020-12-22,1700729.4189894006
2020-12-23,1707577.8124902702
2020-12-24,1706232.653560986
2020-12-28,1710024.2934347403
2020-12-29,1716242.4024286335
2020-12-30,1725770.7858570362
2020-12-31,1727709.553115362
2021-01-04,1718662.3186486023
2021-01-05,1746103.0871482491
2021-01-06,1747529.0036842006
2021-01-07,1760392.5256498542
2021-01-08,1776215.9716969084
2021-01-11,1758370.2128126149
2021-01-12,1766789.9983035452
2021-01-13,1769569.3211945866
2021-01-14,1774924.5625669227
2021-01-15,1761764.2204662526
2021-01-19,1773980.2600711628
2021-01-20,1790280.8436305043
2021-01-21,1792061.04909505
2021-01-22,1783596.8328823484
2021-01-25,1790882.4453090706
2021-01-26,1785139.6738053586
2021-01-27,1756522.455773339
2021-01-28,1764009.7566978685
2021-01-29,1737050.181554465
2021-02-01,1760998.6749995556
2021-02-02,1774077.7419459915
2021-02-03,1779264.6787758037
2021-02-04,1783575.664714831
2021-02-05,1789576.7564438786
2021-02-08,1799357.9553545478
2021-02-09,1804004.8076487936
2021-02-10,1803794.9331845243
2021-02-11,1807647.6751299775
2021-02-12,1816596.4242883194
2021-02-16,1822593.3070080534
2021-02-17,1823506.6493414235
2021-02-18,1813646.5145073943
2021-02-19,1816100.5475829793
2021-02-22,1811264.001924411
2021-02-23,1811076.3207133075
2021-02-24,1823405.765453586
2021-02-25,1804900.1740386207
2021-02-26,1787869.5561324635
2021-03-01,1796315.595371581
2021-03-02,1793041.583725817
2021-03-03,1791256.7178109554
2021-03-04,1786871.744243943
2021-03-05,1797154.8211102174
2021-03-08,1787128.5074052603
2021-03-09,1792350.8548600534
2021-03-10,1796151.482495426
2021-03-11,1810414.9592588316
2021-03-12,1806665.066501531
2021-03-15,1807563.1372685572
2021-03-16,1806002.5753881386
2021-03-17,1807824.5596302997
2021-03-18,1780128.6572597814
2021-03-19,1785237.699161715
2021-03-22,1784744.363263386
2021-03-23,1773013.000589678
2021-03-24,1770440.7537379751
2021-03-25,1772668.1949569015
2021-03-26,1791402.97804103
2021-03-29,1787916.8115653852
2021-03-30,1785570.3523611405
2021-03-31,1786911.3371439306
2021-04-01,1795075.7541984627
2021-04-05,1796291.7352285653
2021-04-06,1797111.0175541798
2021-04-07,1795575.1778445865
2021-04-08,1798588.428080671
2021-04-09,1797527.979054377
2021-04-12,1796862.2070542674
2021-04-13,1801966.9019567443
2021-04-14,1807026.2503022926
2021-04-15,1815571.1569670525
2021-04-16,1817168.8837824701
2021-04-19,1814857.7986750265
2021-04-20,1810418.5545491362
2021-04-21,1820043.2341929881
2021-04-22,1816333.647374044
2021-04-23,1826567.0214216511
2021-04-26,1831743.3540001623
2021-04-27,1833948.5605816734
2021-04-28,1835317.466748087
2021-04-29,1839335.5203123873
2021-04-30,1830995.9153215224
2021-05-03,1834091.0287588856
2021-05-04,1830671.4876130323
2021-05-05,1826645.6802582068
2021-05-06,1834473.4842702642
2021-05-07,1846145.7486021863
2021-05-10,1839074.3358498027
2021-05-11,1838283.51344793
2021-05-12,1826238.144759687
2021-05-13,1820145.9813687683
2021-05-14,1839003.8628170032
2021-05-17,1842487.025514855
2021-05-18,1839042.037982923
2021-05-19,1826028.9852003923
2021-05-20,1829859.527851
2021-05-21,1829952.8717083023
2021-05-24,1837072.2707523769
2021-05-25,1837171.3453669583
2021-05-26,1838572.6333701636
2021-05-27,1841038.1613135785
2021-05-28,1842726.3436804514
2021-06-01,1848588.477761797
2021-06-02,1854032.7879879298
2021-06-03,1847622.5189432874
2021-06-04,1855208.361587017
2021-06-07,1858901.9129424258
2021-06-08,1864064.0197158775
2021-06-09,1861314.1939123021
2021-06-10,1865675.5534325538
2021-06-11,1863735.7897136942
2021-06-14,1860829.4860307588
2021-06-15,1856404.1748579377
2021-06-16,1849197.604378459
2021-06-17,1840298.808354759
2021-06-18,1832254.7489011365
2021-06-21,1850229.7963077002
2021-06-22,1851287.6256349653
2021-06-23,1853188.7686312813
2021-06-24,1857228.164859865
2021-06-25,1858962.8161916644
2021-06-28,1858731.0746662964
2021-06-29,1860866.3184663353
2021-06-30,1861099.0853173113
2021-07-01,1865489.7293911679
2021-07-02,1872680.1409999484
2021-07-06,1864829.051370123
2021-07-07,1860699.1886490835
2021-07-08,1858967.5697063117
2021-07-09,1873794.085858069
2021-07-12,1875311.4956029567
2021-07-13,1873056.599492075
2021-07-14,1873648.2034198085
2021-07-15,1870489.6617266973
2021-07-16,1864158.0343706268
2021-07-19,1842549.6701045642
2021-07-20,1857042.7684872341
2021-07-21,1864046.361495797
2021-07-22,1864281.6511052127
2021-07-23,1869356.3562534293
2021-07-26,1871253.6991164212
2021-07-27,1868980.5100349574
2021-07-28,1869756.2524288602
2021-07-29,1873474.6555051706
2021-07-30,1870833.7287253225
2021-08-02,1866215.8916558742
2021-08-03,1865650.3674023035
2021-08-04,1860707.0230541846
2021-08-05,1869314.1606653328
2021-08-06,1866096.327855323
2021-08-09,1862231.318650909
2021-08-10,1861019.0517475554
2021-08-11,1865281.380699975
2021-08-12,1864252.432790284
2021-08-13,1868081.542915534
2021-08-16,1867379.9657278196
2021-08-17,1860065.386841577
2021-08-18,1848460.402781603
2021-08-19,1848385.0842256753
2021-08-20,1854393.623734965
2021-08-23,1868401.5030323698
2021-08-24,1871368.850835191
2021-08-25,1873295.4019731493
2021-08-26,1868589.5263830395
2021-08-27,1877722.6016600684
2021-08-30,1883929.4662455153
2021-08-31,1882737.5272417872
2021-09-01,1886069.227470907
2021-09-02,1889216.921005081
2021-09-03,1892210.4409133943
2021-09-07,1885300.2291320835
2021-09-08,1884437.7017387783
2021-09-09,1877360.3626146745
2021-09-10,1865416.9060138161
2021-09-13,1868036.6148621603
2021-09-14,1863395.9915438269
2021-09-15,1870325.5462093924
2021-09-16,1869151.3155495026
2021-09-17,1858641.4534677004
2021-09-20,1843576.1837567922
2021-09-21,1840634.7756553306
2021-09-22,1850937.132666957
2021-09-23,1854763.73083105
2021-09-24,1852505.9657486414
2021-09-27,1851841.6437191344
2021-09-28,1841926.4068741156
2021-09-29,1842817.0483069564
2021-09-30,1837449.124530548
2021-10-01,1846975.8728898582
2021-10-04,1850623.2467696748
2021-10-05,1858397.8760556062
2021-10-06,1851045.9469483448
2021-10-07,1858985.7930140882
2021-10-08,1860020.2230552784
2021-10-11,1866356.804989776
2021-10-12,1866173.6335609164
2021-10-13,1871906.0600660963
2021-10-14,1878843.7990662295
2021-10-15,1885085.3812649238
2021-10-18,1881262.3646395183
2021-10-19,1886450.392750585
2021-10-20,1897089.2575204473
2021-10-21,1888576.0973699198
2021-10-22,1891637.0848100448
2021-10-25,1896401.6891102593
2021-10-26,1897051.401587468
2021-10-27,1883714.5423350858
2021-10-28,1889614.2388011469
2021-10-29,1887642.4800760967
2021-11-01,1893005.539848712
2021-11-02,1896655.0169538304
2021-11-03,1888851.2653400043
2021-11-04,1887647.343679048
2021-11-05,1893302.9689219734
2021-11-08,1894559.7720334393
2021-11-09,1895367.1765759655
2021-11-10,1886423.0434797467
2021-11-11,1887904.1735734213
2021-11-12,1891604.2349305663
2021-11-15,1893065.340349976
2021-11-16,1889569.0307726788
2021-11-17,1889305.874156131
2021-11-18,1891302.5114557275
2021-11-19,1884116.57664703
2021-11-22,1881892.2729960799
2021-11-23,1891096.252965713
2021-11-24,1893911.982337906
2021-11-26,1864367.1777251842
2021-11-29,1871633.327405261
2021-11-30,1852638.4938058367
2021-12-01,1847145.134858236
2021-12-02,1854011.3521571613
2021-12-03,1856355.2335017626
2021-12-06,1855040.2045527683
2021-12-07,1857056.1528896163
2021-12-08,1852927.0177730585
2021-12-09,1851774.617885043
2021-12-10,1852962.6865365994
2021-12-13,1855704.6462167788
2021-12-14,1851848.2600684508
2021-12-15,1855150.169926268
2021-12-16,1852711.249269651
2021-12-17,1851001.291102226
2021-12-20,1843562.7054585244
2021-12-21,1848946.3356126326
2021-12-22,1852995.353630749
2021-12-23,1851620.078336645
2021-12-27,1857692.049509419
2021-12-28,1856114.3419924295
2021-12-29,1854670.363625462
2021-12-30,1855372.6890675805
2021-12-31,1854694.9637686778
2022-01-03,1853301.745282817
2022-01-04,1851494.2858806245
2022-01-05,1834579.921669854
2022-01-06,1833505.0724183402
2022-01-07,1828213.300608797
2022-01-10,1826631.2650146466
2022-01-11,1833238.3545979855
2022-01-12,1835266.3119785062
2022-01-13,1830483.1514487453
2022-01-14,1831641.491075666
2022-01-18,1826939.6322814594
2022-01-19,1819931.124334701
2022-01-20,1811525.8012445436
2022-01-21,1802279.7592668033
2022-01-24,1791969.229697971
2022-01-25,1792695.177316068
2022-01-26,1793386.5685478305
2022-01-27,1794179.1252635207
2022-01-28,1799460.888046169
2022-01-31,1803250.1540116903
2022-02-01,1806042.6807846993
2022-02-02,1808817.5294456484
2022-02-03,1807599.6111115126
2022-02-04,1812718.9275175366
2022-02-07,1812850.1893373276
2022-02-08,1809819.7446791518
2022-02-09,1816041.480941673
2022-02-10,1811583.171077664
2022-02-11,1816160.9375995982
2022-02-14,1818683.5145722078
2022-02-15,1812099.3771206297
2022-02-16,1813985.7860801916
2022-02-17,1816598.7477799838
2022-02-18,1817666.9633691597
2022-02-22,1822564.7121027338
2022-02-23,1823637.5727431844
2022-02-24,1818244.569787829
2022-02-25,1818530.3532474786
2022-02-28,1818906.0891570183
2022-03-01,1830202.7309191201
2022-03-02,1839072.9872399145
2022-03-03,1843394.8635868726
2022-03-04,1868933.1521062609
2022-03-07,1884605.3654628522
2022-03-08,1905508.4480071666
2022-03-09,1865219.7664674325
2022-03-10,1864638.857067846
2022-03-11,1865875.0746114259
2022-03-14,1858490.9543449671
2022-03-15,1852920.5817747642
2022-03-16,1851861.4352241792
2022-03-17,1862028.8620233901
2022-03-18,1861560.1507835712
2022-03-21,1867637.9806897736
2022-03-22,1866620.3615979082
2022-03-23,1871666.0955360595
2022-03-24,1871275.0535672328
2022-03-25,1871928.3710471643
2022-03-28,1864143.3392454486
2022-03-29,1864752.9670065984
2022-03-30,1867278.4378881548
2022-03-31,1863608.3849645911
2022-04-01,1864425.4426706273
2022-04-04,1867106.668764527
2022-04-05,1864980.101950468
2022-04-06,1861864.7958393593
2022-04-07,1862875.4384903463
2022-04-08,1865550.4724064409
2022-04-11,1863855.920505029
2022-04-12,1868353.1360837787
2022-04-13,1871603.495583556
2022-04-14,1872310.5736817655
2022-04-18,1874138.8982470573
2022-04-19,1865981.741114777
2022-04-20,1866902.1296859086
2022-04-21,1866232.92771547
2022-04-22,1859613.6307014471
2022-04-25,1852493.1107745548
2022-04-26,1852799.874689277
2022-04-27,1854176.1694476274
2022-04-28,1859918.2850803395
2022-04-29,1858434.1864004717
2022-05-02,1858599.856561264
2022-05-03,1857321.9196811852
2022-05-04,1862013.5782634432
2022-05-05,1859355.6521001707
2022-05-06,1859887.079756946
2022-05-09,1847518.2184963587
2022-05-10,1845491.5811958914
2022-05-11,1852085.9484729918
2022-05-12,1851974.6582730985
2022-05-13,1854676.2123520968
2022-05-16,1859598.2351999735
2022-05-17,1856504.8541016704
2022-05-18,1851357.4706941673
2022-05-19,1855734.5588965288
2022-05-20,1856258.8913577697
2022-05-23,1858567.6890283052
2022-05-24,1859133.6348654958
2022-05-25,1860474.0006283112
2022-05-26,1863101.644924242
2022-05-27,1866764.5714864652
2022-05-31,1863092.5088898959
2022-06-01,1865212.7676386028
2022-06-02,1873876.1160070726
2022-06-03,1876871.3372768692
2022-06-06,1877364.5759946746
2022-06-07,1880535.3422681033
2022-06-08,1883953.7486849932
2022-06-09,1883885.4999121204
2022-06-10,1881789.5071364986
2022-06-13,1877054.6949417114
2022-06-14,1870088.3765673595
2022-06-15,1867485.6517094541
2022-06-16,1864196.0250970137
2022-06-17,1846021.2193841776
2022-06-21,1851538.4863895446
2022-06-22,1841477.8793120547
2022-06-23,1834117.1601098585
2022-06-24,1835114.2027465808
2022-06-27,1834941.1931983675
2022-06-28,1836131.9030943739
2022-06-29,1834487.4908214062
2022-06-30,1831121.36632423
2022-07-01,1831068.4096475057
2022-07-05,1828553.0083970712
2022-07-06,1828690.3622957869
2022-07-07,1828827.7286149606
2022-07-08,1828956.6416544917
2022-07-11,1829102.8072331436
2022-07-12,1829231.6633349636
2022-07-13,1829369.218945439
2022-07-14,1829515.4352213328
2022-07-15,1828988.362504849
2022-07-18,1831550.170046331
2022-07-19,1831527.6133983824
2022-07-20,1831666.7543159781
2022-07-21,1831825.909870129
2022-07-22,1831971.753190303
2022-07-25,1832104.0397823728
2022-07-26,1832243.0395850844
2022-07-27,1832382.051270996
2022-07-28,1832528.0595322866
2022-07-29,1832674.053335091
2022-08-01,1833171.5970856869
2022-08-02,1831300.671291891
2022-08-03,1834687.8163246647
2022-08-04,1835151.2730418742
2022-08-05,1835170.8517704378
2022-08-08,1835471.0899197196
2022-08-09,1836125.0149360823
2022-08-10,1838405.9549065877
2022-08-11,1838131.8742743826
2022-08-12,1839685.593860353
2022-08-15,1840395.206611789
2022-08-16,1840366.2061386073
2022-08-17,1839658.6851455763
2022-08-18,1840000.2827152773
2022-08-19,1838712.320281166
2022-08-22,1836970.9641529077
2022-08-23,1837029.4485697597
2022-08-24,1837386.7881732234
2022-08-25,1838739.8883481224
2022-08-26,1836671.5951990492
2022-08-29,1836809.390784106
2022-08-30,1836956.28116474
2022-08-31,1837112.3145515712
2022-09-01,1837267.4679078865
2022-09-02,1836947.711904231
2022-09-06,1836434.2308480893
2022-09-07,1835768.937173355
2022-09-08,1836235.7754079867
2022-09-09,1838193.0089819008
2022-09-12,1839379.6022596413
2022-09-13,1839535.802058248
2022-09-14,1839673.5546807032
2022-09-15,1839839.612745016
2022-09-16,1839977.4189746368
2022-09-19,1840115.12542395
2022-09-20,1840243.191473913
2022-09-21,1840400.2255146683
2022-09-22,1839206.742512732
2022-09-23,1835739.9859199403
2022-09-26,1835857.5167949433
2022-09-27,1836024.2428019329
2022-09-28,1836171.2650792517
2022-09-29,1836328.256642754
2022-09-30,1836465.4357001462
2022-10-03,1836577.7194781208
2022-10-04,1836744.7817843533
2022-10-05,1837568.0317376805
2022-10-06,1837838.2770689202
2022-10-07,1836727.2977658133
2022-10-10,1835929.9553830477
2022-10-11,1835000.3489446954
2022-10-12,1835137.3334689762
2022-10-13,1835304.1089181982
2022-10-14,1835441.242704385
2022-10-17,1835578.3708351885
2022-10-18,1835715.5735877717
2022-10-19,1835852.7937258626
2022-10-20,1836028.7888144962
2022-10-21,1836175.9077815232
2022-10-24,1836302.7897769415
2022-10-25,1836439.7408468474
2022-10-26,1836597.2459961118
2022-10-27,1836762.2507151903
2022-10-28,1836891.146977111
2022-10-31,1837058.6872385219
2022-11-01,1837248.7935337557
2022-11-02,1837503.7253901006
2022-11-03,1837758.788500367
2022-11-04,1837985.0175602236
2022-11-07,1838119.2612383296
2022-11-08,1838318.0933507767
2022-11-09,1837503.9070980474
2022-11-10,1837887.4093641608
2022-11-11,1837956.5785629565
2022-11-14,1838200.3569830447
2022-11-15,1838393.6337144622
2022-11-16,1838547.6022424027
2022-11-17,1838720.3305897969
2022-11-18,1838810.4940150487
2022-11-21,1838971.2813467947
2022-11-22,1839439.4971279255
2022-11-23,1839707.5731145723
2022-11-25,1839829.2364297465
2022-11-28,1839875.2617571843
2022-11-29,1840311.394382599
2022-11-30,1840728.9424687764
2022-12-01,1838791.6040795073
2022-12-02,1838465.465789877
2022-12-05,1827648.2074606423
2022-12-06,1819518.1520863278
2022-12-07,1819541.5883983744
2022-12-08,1824284.2625087542
2022-12-09,1818549.1968364373
2022-12-12,1826986.87345573
2022-12-13,1836465.3048977894
2022-12-14,1834603.8979269196
2022-12-15,1821045.4995660072
2022-12-16,1817159.0156342462
2022-12-19,1812035.4601768306
2022-12-20,1815642.7122824723
2022-12-21,1822428.1218365892
2022-12-22,1814463.999687473
2022-12-23,1817218.8089809855
2022-12-27,1817235.7918471263
2022-12-28,1811442.9635607926
2022-12-29,1819245.4410881505
2022-12-30,1818902.68215843
2023-01-03,1816794.7870332627
2023-01-04,1824230.1183202653
2023-01-05,1815253.9972828396
2023-01-06,1835380.864494781
2023-01-09,1836374.2556418558
2023-01-10,1837526.0324563135
2023-01-11,1840156.891736059
2023-01-12,1845176.8495622305
2023-01-13,1847700.5964262162
2023-01-17,1847267.0435371902
2023-01-18,1844274.9019324898
2023-01-19,1848177.5029698058
2023-01-20,1852255.5240262984
2023-01-23,1854527.7942722416
2023-01-24,1855033.7633630305
2023-01-25,1859723.8686711648
2023-01-26,1860946.6754452074
2023-01-27,1859051.529361035
2023-01-30,1850371.1317920755
2023-01-31,1854840.8277630133
2023-02-01,1864594.17876799
2023-02-02,1857994.7520741925
2023-02-03,1841132.50640454
2023-02-06,1833021.9534958447
2023-02-07,1842163.4324231166
2023-02-08,1837740.9245886884
2023-02-09,1835692.2173351704
2023-02-10,1834266.6880533532
2023-02-13,1838805.3169495626
2023-02-14,1839745.6018133347
2023-02-15,1838071.233061636
2023-02-16,1833984.6234994868
2023-02-17,1834540.8799056697
2023-02-21,1826771.987015557
2023-02-22,1822995.028001844
2023-02-23,1828903.09978449
2023-02-24,1816512.7059881384
2023-02-27,1822191.0653636288
2023-02-28,1820998.1286040354
2023-03-01,1824673.93433482
2023-03-02,1824797.8569210742
2023-03-03,1832057.0146282394
2023-03-06,1830810.6408626942
2023-03-07,1823865.1124507359
2023-03-08,1825433.925489715
2023-03-09,1824758.8782184457
2023-03-10,1819863.575328046
2023-03-13,1817164.9837467738
2023-03-14,1822035.1865456572
2023-03-15,1811765.8041353906
2023-03-16,1815197.2037820322
2023-03-17,1816727.4867996913
2023-03-20,1820137.4227605923
2023-03-21,1817169.246558526
2023-03-22,1821094.164653486
2023-03-23,1826860.2133066652
2023-03-24,1822591.3924220589
2023-03-27,1819787.6662551172
2023-03-28,1823205.2319691924
2023-03-29,1823611.4683074183
2023-03-30,1828419.3805793184
2023-03-31,1831444.2452950522
2023-04-03,1834119.0061980726
2023-04-04,1839675.2785388122
2023-04-05,1837124.949232625
2023-04-06,1836685.1827507971
2023-04-10,1835366.4708466874
2023-04-11,1837928.2871852105
2023-04-12,1838714.5620092999
