symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,return_pct,holding_days,exit_reason,strategy
EFA,2023-07-14,2023-08-03,68.6649,66.1566,4661,-11753.888772090819,-0.036529142905071255,15,stop,trend_following
VNQ,2023-07-25,2023-08-03,77.5882,74.2122,4132,-14012.49635711086,-0.043512194590794806,8,stop,trend_following
EEM,2023-07-14,2023-08-08,38.5237,37.2971,8308,-10253.158469103286,-0.03183882445760755,18,stop,trend_following
QQQ,2023-03-30,2023-08-16,309.9005,358.0664,994,47810.49291004224,0.15542368159117603,96,stop,trend_following
SPY,2023-05-01,2023-08-16,400.0091,425.0028,774,19281.264149359133,0.06248281313055859,75,stop,trend_following
DBC,2023-09-05,2023-10-03,21.9308,21.5293,14179,-5753.832456903597,-0.01830549383245328,21,stop,trend_following
GLD,2023-12-28,2024-01-11,192.4362,186.6574,1650,-9597.545558521835,-0.030029619863790935,10,stop,trend_following
EFA,2023-12-28,2024-01-17,70.6689,68.1468,4493,-11394.433539953538,-0.03568979260970839,13,stop,trend_following
EFA,2024-01-30,2024-04-12,70.6034,72.2836,4501,7498.270781308288,0.023797744677909405,52,stop,trend_following
GLD,2024-03-04,2024-04-12,194.2471,218.1086,1670,39779.933475029444,0.12284126165371645,29,stop,trend_following
SPY,2023-12-01,2024-04-15,441.9931,495.4184,705,37598.81713676289,0.12087383863058809,92,stop,trend_following
EEM,2024-02-23,2024-04-16,38.7275,37.869,8337,-7220.598434847896,-0.0221659474951742,37,stop,trend_following
QQQ,2023-11-15,2024-04-17,381.7649,421.8448,815,32599.62126903548,0.10498579384487505,105,stop,trend_following
GLD,2024-04-16,2024-05-02,220.2901,211.6213,1488,-12963.421314852356,-0.0393516832303904,13,stop,trend_following
GLD,2024-05-20,2024-05-23,223.9019,215.6087,1467,-12230.584144190492,-0.037039387403490553,4,stop,trend_following
EEM,2024-05-03,2024-05-31,40.3972,39.8421,8052,-4534.135095974797,-0.013740635556986902,20,stop,trend_following
DBC,2024-05-21,2024-06-03,21.8874,21.2693,14536,-9048.40826447017,-0.028243007776509454,9,stop,trend_following
EFA,2024-05-10,2024-06-14,75.3615,73.9344,4320,-6229.401744756019,-0.018936224814633418,25,stop,trend_following
QQQ,2024-05-16,2024-07-18,448.016,475.756,731,20210.351008414335,0.061917238177187084,43,stop,trend_following
EEM,2024-07-08,2024-07-18,42.0211,41.378,7833,-5102.47295074272,-0.015303444421333467,9,stop,trend_following
GLD,2024-07-17,2024-07-22,228.9044,220.6266,1215,-10112.116540872568,-0.03616259445862369,4,stop,trend_following
SPY,2024-05-15,2024-07-24,513.5936,532.8122,638,12194.72505870708,0.037419915280569205,48,stop,trend_following
EFA,2024-07-15,2024-07-24,77.563,75.3187,4259,-9623.271836884689,-0.028934246847663436,8,stop,trend_following
TLT,2024-08-01,2024-08-07,88.2616,88.9241,3675,2369.461162204157,0.007505753735326692,5,stop,trend_following
TLT,2024-09-05,2024-10-03,92.4579,90.4805,3546,-7076.531374777875,-0.02138642790541223,21,stop,trend_following
VNQ,2024-07-12,2024-10-04,81.8514,88.9234,4035,28466.52317882603,0.08640022364073197,60,stop,trend_following
EEM,2024-09-25,2024-10-15,43.4717,43.3777,6807,-699.2982527288165,-0.0021634119983238165,15,stop,trend_following
EFA,2024-08-22,2024-10-22,78.2491,76.581,4169,-7018.825643792777,-0.021317713695054308,43,stop,trend_following
GLD,2024-08-13,2024-11-06,228.184,245.5172,1423,24597.646355479133,0.07596121483888241,61,stop,trend_following
VNQ,2024-11-29,2024-12-10,93.1531,89.4028,3578,-13483.996018961097,-0.04025984792934301,8,stop,trend_following
QQQ,2024-11-07,2024-12-20,504.6364,505.6423,658,595.4098426428758,0.001993328295780694,31,stop,trend_following
SPY,2024-09-20,2025-01-13,558.122,567.2534,595,5366.2731453018105,0.01636109084404236,78,stop,trend_following
QQQ,2025-02-18,2025-02-25,536.5984,513.421,619,-14411.793114049346,-0.04319315365699927,6,stop,trend_following
DBC,2025-02-19,2025-02-25,22.2235,21.5225,14968,-10558.067782267048,-0.03154321382831382,5,stop,trend_following
SPY,2025-01-23,2025-02-27,597.4363,577.4424,551,-11081.344774286541,-0.03346607173950911,25,stop,trend_following
GLD,2025-01-31,2025-02-28,259.2095,262.0343,1269,3518.475341451598,0.010897595553976291,20,stop,trend_following
EFA,2025-03-10,2025-03-31,80.2137,78.0919,4044,-8644.679796939836,-0.026452160648788192,16,stop,trend_following
EEM,2025-03-18,2025-03-31,44.2056,42.2681,7380,-14362.672731468574,-0.043829567302610895,10,stop,trend_following
GLD,2025-03-14,2025-04-07,276.4081,277.2816,1175,961.265589032008,0.0031600639392008745,17,stop,trend_following
GLD,2025-04-11,2025-04-23,298.109,300.532,1077,2545.091726443845,0.00812788272421261,8,stop,trend_following
GLD,2025-06-16,2025-06-27,314.9574,299.88,1040,-15744.4432538792,-0.04787125049805474,9,stop,trend_following
VNQ,2025-08-25,2025-10-10,89.4049,86.3748,3765,-11474.489101200066,-0.033891831301186004,34,stop,trend_following
GLD,2025-09-02,2025-10-21,320.9804,386.3467,892,58243.664939486094,0.20364582287273003,36,stop,trend_following
VNQ,2025-10-27,2025-10-29,90.7297,87.8451,3799,-11026.22835457832,-0.03179274981332891,3,stop,trend_following
TLT,2025-10-13,2025-11-05,88.0188,86.9041,3696,-4184.41692579926,-0.012663835893073627,18,stop,trend_following
QQQ,2025-06-25,2025-11-07,540.3247,602.0664,605,37284.64819991904,0.11426788180834913,96,stop,trend_following
SPY,2025-06-30,2025-11-18,612.4935,656.5434,535,23498.812160983023,0.07191900020238862,100,stop,trend_following
EEM,2025-05-06,2025-11-20,43.9614,52.5966,7321,63147.2204923055,0.19642559828337136,139,stop,trend_following
DBC,2025-11-12,2025-11-21,22.3687,21.6933,16022,-10891.458742842962,-0.030192852808256565,8,stop,trend_following
GLD,2025-12-23,2025-12-29,410.5051,395.3716,862,-13114.5550881926,-0.03686558817692853,4,stop,trend_following
DBC,2025-12-08,2026-01-29,22.4268,24.7812,15672,36823.71724437822,0.10498030012713233,36,stop,trend_following
GLD,2026-01-13,2026-01-29,424.8023,483.4346,840,49174.85278915354,0.13802259616121715,12,stop,trend_following
EEM,2026-01-05,2026-02-02,56.6183,58.5507,6247,11999.860905524074,0.03413060517390121,20,stop,trend_following
DBC,2026-01-30,2026-02-02,24.8024,23.6482,14962,-17342.02217334296,-0.0465368778244849,2,stop,trend_following
GLD,2026-01-30,2026-02-02,466.4831,428.2924,586,-22432.219618556006,-0.08186954395829937,2,stop,trend_following
EEM,2026-02-12,2026-02-27,61.8709,62.1689,5927,1692.6126729841,0.004816165803879224,11,stop,trend_following
EFA,2025-05-05,2026-03-03,83.4303,98.6007,3859,58472.06832602754,0.18183231745196804,208,stop,trend_following
TLT,2026-03-02,2026-03-06,89.3368,87.515,4125,-7587.904908088457,-0.020392562501448275,5,stop,trend_following
SPY,2025-12-11,2026-03-09,681.6015,664.2428,516,-9026.561951745867,-0.025467595842594948,59,stop,trend_following
VNQ,2026-01-20,2026-03-09,90.8943,91.1005,3539,665.560026122085,0.002269273402065064,34,stop,trend_following
DBC,2026-03-03,2026-03-09,26.3832,26.9803,13845,8193.25504720315,0.022632624997656947,5,stop,trend_following
DBC,2026-03-11,2026-05-27,27.6838,29.4053,12984,22277.247198911296,0.0621826779121164,54,stop,trend_following
IWM,2009-06-16,2009-06-22,41.159,40.514,6251,-4082.964103544317,-0.015670994261438365,4,signal,mean_reversion
QQQ,2009-06-16,2009-06-22,31.1763,31.0017,8253,-1491.9535965501022,-0.005599102447503612,4,signal,mean_reversion
SPY,2009-06-17,2009-06-22,67.4999,67.4728,3789,-154.0876116425129,-0.0004025163051913916,3,signal,mean_reversion
EEM,2009-06-17,2009-06-25,22.234,21.8502,11503,-4466.187795298378,-0.017264264358030745,6,signal,mean_reversion
IWM,2009-06-24,2009-06-26,39.4252,40.3551,6434,5931.848250721663,0.023587259641534963,2,signal,mean_reversion
XLE,2009-06-22,2009-06-26,14.0937,13.9663,17990,-2342.7324506496584,-0.009040766839945369,4,signal,mean_reversion
QQQ,2009-07-06,2009-07-13,30.643,30.2403,8354,-3414.9229280650684,-0.013141289821151592,5,signal,mean_reversion
IWM,2009-07-08,2009-07-14,38.805,39.2685,6565,2991.8300273486134,0.011945153194309333,4,signal,mean_reversion
SPY,2009-07-08,2009-07-14,65.6506,66.9101,3880,4835.472811254708,0.019185074641825395,4,signal,mean_reversion
EEM,2009-07-08,2009-07-15,22.0131,22.8363,11574,9476.683425665471,0.037399406055309115,5,signal,mean_reversion
XLV,2009-08-07,2009-08-11,20.7689,20.9659,12518,2414.1573177603827,0.009486718958262585,2,signal,mean_reversion
QQQ,2009-08-18,2009-08-20,33.5358,33.9868,7775,3454.2840203476144,0.013449297599736898,2,signal,mean_reversion
EEM,2009-09-01,2009-09-04,24.9604,25.3369,10491,3897.6258097957184,0.015085939240241597,3,signal,mean_reversion
IWM,2009-09-01,2009-09-08,45.3816,45.9741,5770,3365.985426015592,0.013055859293704453,4,signal,mean_reversion
XLE,2009-09-01,2009-09-08,14.8413,15.1113,17644,4710.165624422145,0.018189130962352307,4,signal,mean_reversion
XLV,2009-09-01,2009-09-08,21.513,21.4765,12161,-496.4858528406068,-0.0016979063500695002,4,signal,mean_reversion
IWM,2009-09-25,2009-09-29,47.9284,48.9914,5531,5825.806390899033,0.022178757961645923,2,signal,mean_reversion
QQQ,2009-09-25,2009-09-29,36.2038,36.7306,7323,3804.174818998306,0.01455031468143897,2,signal,mean_reversion
SPY,2009-09-28,2009-09-29,78.0703,79.2271,3427,3910.423002657814,0.014817318418566927,1,signal,mean_reversion
XLK,2009-09-28,2009-09-29,8.3173,8.3973,31572,2472.8455411402397,0.009617992384190588,1,signal,mean_reversion
SPY,2009-10-02,2009-10-06,75.9631,77.9328,3545,6927.835699586273,0.02592895737882772,2,signal,mean_reversion
XLE,2009-10-02,2009-10-06,15.0621,15.7301,17872,11882.825178469513,0.044347269494911634,2,signal,mean_reversion
IWM,2009-10-02,2009-10-07,46.2244,47.9364,5827,9921.249679500774,0.03703780923323108,3,signal,mean_reversion
QQQ,2009-10-02,2009-10-07,35.3022,36.2802,7629,7406.86144492665,0.027704827688109557,3,signal,mean_reversion
XLF,2009-10-22,2009-10-23,9.0715,9.3049,30730,7116.182207260715,0.025729797532522802,1,signal,mean_reversion
IWM,2009-10-28,2009-11-04,46.8724,45.9225,5932,-5690.116407346325,-0.020266605363073897,5,signal,mean_reversion
XLE,2009-10-27,2009-11-04,16.7948,16.6379,16710,-2677.6026254464814,-0.009341971224022472,6,signal,mean_reversion
EEM,2009-10-28,2009-11-05,27.5974,27.598,10076,-49.672383066778444,2.1370539189824456e-05,6,signal,mean_reversion
XLV,2009-10-27,2009-11-05,21.5019,21.7067,13052,2616.3501427488764,0.009523648659014672,7,signal,mean_reversion
QQQ,2009-11-23,2009-11-24,38.0504,38.2116,7348,1128.1433359942919,0.0042353519116151706,1,signal,mean_reversion
XLE,2009-11-23,2009-11-25,16.8503,16.8626,16594,148.9784679799846,0.0007328744301284829,2,signal,mean_reversion
XLF,2009-11-30,2009-12-01,8.7075,8.9473,32166,7657.752027594186,0.027543649431502226,1,signal,mean_reversion
IWM,2009-11-30,2009-12-02,46.1204,47.2092,6072,6554.301955172738,0.02360698222089841,2,signal,mean_reversion
XLV,2009-12-09,2009-12-10,23.2082,23.4339,12193,2695.0401199955095,0.009724840351476693,1,signal,mean_reversion
XLE,2009-12-07,2009-12-11,16.2016,16.2847,17517,1397.8549144854285,0.005125932976192349,4,signal,mean_reversion
IWM,2010-01-04,2010-01-05,50.838,51.2606,5611,2314.0526855421017,0.00831313964655589,1,signal,mean_reversion
SPY,2010-01-04,2010-01-05,84.1201,84.7016,3391,1914.5473579318946,0.006912482895974792,1,signal,mean_reversion
XLE,2010-01-04,2010-01-05,17.0154,17.2831,16765,4430.088952175761,0.015731374142632593,1,signal,mean_reversion
XLV,2010-01-04,2010-01-05,23.8906,23.9349,11932,472.49929560414984,0.0018577167814752826,1,signal,mean_reversion
EEM,2010-01-19,2010-01-20,29.9188,29.9102,9622,-140.2808858473878,-0.0002873211045886226,1,signal,mean_reversion
EEM,2010-01-25,2010-01-26,28.5323,26.2366,10060,-23149.932878631786,-0.08045999999999998,2,stop,mean_reversion
QQQ,2010-01-25,2010-01-28,38.5828,38.5182,7439,-537.7981959544779,-0.0016739135662603433,3,signal,mean_reversion
XLF,2010-01-27,2010-01-28,8.5571,8.798,31151,7450.525975108726,0.028153331366029377,1,signal,mean_reversion
EEM,2010-01-29,2010-02-02,27.8355,27.9782,9988,1369.0525024290694,0.005124784154008966,2,signal,mean_reversion
XLE,2010-01-22,2010-02-02,16.8597,16.5846,17080,-4755.994227261486,-0.016317544661910266,7,signal,mean_reversion
IWM,2010-01-25,2010-02-03,49.8661,49.1101,5756,-4408.39586081511,-0.015160229057721186,7,signal,mean_reversion
QQQ,2010-02-01,2010-02-03,37.2542,37.6854,7552,3200.0668423769193,0.011575388543554777,2,signal,mean_reversion
EEM,2010-02-05,2010-02-10,26.5131,27.0193,10676,5347.283452171418,0.01909332654469087,3,signal,mean_reversion
XLE,2010-02-09,2010-02-10,16.0049,16.1092,17751,1794.944677599881,0.0065186054390811154,1,signal,mean_reversion
XLF,2010-02-05,2010-02-11,8.4414,8.4633,33533,680.5148240144688,0.002604362552174999,4,signal,mean_reversion
XLV,2010-02-09,2010-02-12,23.5869,23.2903,11950,-3600.3717655842843,-0.012574718461726309,3,signal,mean_reversion
EEM,2010-02-24,2010-03-01,27.5725,28.0066,10317,4421.565270626977,0.015745010354351052,3,signal,mean_reversion
XLE,2010-02-24,2010-03-02,16.3368,16.7372,17412,6914.497453806329,0.024510182839155625,4,signal,mean_reversion
XLE,2010-03-26,2010-03-30,16.5827,16.8754,17357,5021.640242914444,0.01764856231996159,2,signal,mean_reversion
XLV,2010-03-29,2010-03-30,24.3666,24.5325,11859,1909.1861618376713,0.006807690502444341,1,signal,mean_reversion
XLV,2010-04-09,2010-04-20,24.3666,24.3499,11894,-257.0885330871147,-0.0006871421156355861,7,signal,mean_reversion
EEM,2010-04-20,2010-04-23,30.3382,30.3221,9556,-212.05382478714472,-0.000531494626068385,3,signal,mean_reversion
EEM,2010-04-28,2010-04-30,29.869,30.2156,9693,3301.2997550497444,0.011603822644738804,2,signal,mean_reversion
QQQ,2010-04-28,2010-04-30,43.1184,43.6051,6715,3209.6642301915635,0.011286515147159504,2,signal,mean_reversion
SPY,2010-04-28,2010-04-30,89.4877,90.7725,3235,4097.942215004008,0.014357026152408192,2,signal,mean_reversion
XLV,2010-04-23,2010-04-30,23.643,23.8705,12263,2731.1655206737787,0.009620908518617854,5,signal,mean_reversion
XLE,2010-05-06,2010-05-06,16.9571,15.5927,17136,-23435.593304692386,-0.08045999999999986,1,stop,mean_reversion
EEM,2010-05-05,2010-05-11,28.1413,28.4115,10431,2759.364459218137,0.00960121240060996,4,signal,mean_reversion
IWM,2010-05-07,2010-05-11,53.7186,54.8716,5307,6061.309998575831,0.021463590978379354,2,signal,mean_reversion
QQQ,2010-05-07,2010-05-11,40.1801,41.0692,7095,6250.4437070459,0.0221276106213546,2,signal,mean_reversion
SPY,2010-05-07,2010-05-11,84.6695,86.4096,3367,5801.539388077718,0.020552473086290046,2,signal,mean_reversion
IWM,2010-05-20,2010-05-28,52.9617,53.8258,5433,4636.760830330198,0.016316006686621032,6,signal,mean_reversion
QQQ,2010-05-20,2010-05-28,39.2586,39.9055,7329,4682.720273342997,0.01647655175527407,6,signal,mean_reversion
SPY,2010-05-19,2010-05-28,84.0155,83.083,3490,-3312.856044887283,-0.011099526135098792,7,signal,mean_reversion
XLF,2010-05-19,2010-05-28,9.0222,9.129,32501,3413.6494658680967,0.011842713211621003,7,signal,mean_reversion
IWM,2010-06-23,2010-07-01,52.0034,47.8192,5694,-23881.636827081904,-0.08045999999999998,7,stop,mean_reversion
QQQ,2010-06-24,2010-07-01,39.934,36.7209,7385,-23785.258078445182,-0.08045999999999986,6,stop,mean_reversion
XLK,2010-06-24,2010-07-01,8.8661,8.1528,33264,-23786.102343263843,-0.08045999999999998,6,stop,mean_reversion
EEM,2010-08-12,2010-08-17,28.6354,29.6506,9741,9832.86499130082,0.03545475245370899,3,signal,mean_reversion
EEM,2010-08-24,2010-08-30,28.7499,28.7712,9795,152.38347279048503,0.000741199018290617,4,signal,mean_reversion
QQQ,2010-10-05,2010-10-06,42.8879,43.3431,6582,2939.40195155518,0.010613843420002933,1,signal,mean_reversion
XLK,2010-10-05,2010-10-06,9.3708,9.4795,30126,3216.9538282970325,0.011596492949720094,1,signal,mean_reversion
XLV,2010-10-05,2010-10-06,23.5468,23.5848,11989,398.66506383724345,0.0016123520766431199,1,signal,mean_reversion
EEM,2010-10-20,2010-10-26,32.6648,33.054,8703,3329.9525758514674,0.011914764175090964,4,signal,mean_reversion
EEM,2010-11-15,2010-11-19,33.3805,33.0754,8527,-2657.907967588534,-0.009138855903694787,4,signal,mean_reversion
QQQ,2010-11-15,2010-11-19,46.1681,45.7549,6165,-2603.79464114203,-0.008949016214750749,4,signal,mean_reversion
SPY,2010-11-15,2010-11-19,91.5566,90.9493,3108,-1944.2102200234597,-0.006633052246955096,4,signal,mean_reversion
XLK,2010-11-12,2010-11-19,10.0064,9.8661,28533,-4058.4186011985144,-0.014015933803571023,5,signal,mean_reversion
EEM,2010-11-24,2010-12-02,32.6576,33.0397,8663,3252.9530818483204,0.011699243752995914,5,signal,mean_reversion
XLV,2010-12-01,2010-12-02,23.5545,23.7539,12040,2343.747703695541,0.008465233456267818,1,signal,mean_reversion
IWM,2011-01-03,2011-01-04,64.2258,64.8931,4436,2902.9812115406507,0.010390318712190538,1,signal,mean_reversion
XLV,2011-01-03,2011-01-04,24.4966,24.6112,11631,1275.740723617372,0.004678011088905976,1,signal,mean_reversion
EEM,2011-01-10,2011-01-13,33.7755,34.679,8472,7596.627230420018,0.026750743616037465,3,signal,mean_reversion
QQQ,2011-01-24,2011-01-25,48.8977,49.1816,5880,1611.4341479078068,0.005805203358310251,1,signal,mean_reversion
XLK,2011-01-24,2011-01-25,10.5208,10.6287,27329,2892.116564119957,0.010259800115785422,1,signal,mean_reversion
EEM,2011-01-21,2011-01-27,33.9199,33.9436,8498,144.43068854098138,0.0007011289130147702,4,signal,mean_reversion
IWM,2011-01-21,2011-01-27,63.6318,64.3078,4530,3004.427497127707,0.010623976747187625,4,signal,mean_reversion
EEM,2011-01-31,2011-02-02,32.9961,33.7129,8800,6249.528596251744,0.02172514503135803,2,signal,mean_reversion
XLV,2011-01-31,2011-02-02,24.5739,24.843,11817,3121.1982349273176,0.010949388892205425,2,signal,mean_reversion
EEM,2011-02-10,2011-02-17,32.3682,32.9703,9051,5390.578307973664,0.018601959273623292,5,signal,mean_reversion
IWM,2011-02-24,2011-02-28,65.0556,67.177,4509,9505.696188015945,0.03260876548339042,2,signal,mean_reversion
QQQ,2011-02-23,2011-02-28,49.9846,50.6789,5892,4031.4609920567427,0.013890138799085072,3,signal,mean_reversion
XLF,2011-02-23,2011-02-28,10.2388,10.3761,28764,3889.6881060055625,0.013408700046988242,3,signal,mean_reversion
XLK,2011-02-23,2011-02-28,10.7334,10.8411,27439,2896.943638948604,0.010037385441943547,3,signal,mean_reversion
XLE,2011-03-10,2011-03-18,22.5917,22.9687,13276,4943.316081157591,0.016683340965202964,6,signal,mean_reversion
IWM,2011-03-16,2011-03-21,64.0142,65.4133,4621,6405.097344989473,0.021854944371400453,3,signal,mean_reversion
QQQ,2011-03-11,2011-03-22,48.924,48.7337,6120,-1224.7723796366095,-0.0038909389358817714,7,signal,mean_reversion
XLK,2011-03-16,2011-03-22,10.2877,10.3941,28755,3000.7703470544866,0.010344856449946871,4,signal,mean_reversion
QQQ,2011-04-12,2011-04-14,49.5899,49.5053,6126,-579.1361539458767,-0.001706554667885829,2,signal,mean_reversion
IWM,2011-04-12,2011-04-18,67.4988,66.9915,4500,-2343.3754257666246,-0.007515708289433376,4,signal,mean_reversion
SPY,2011-04-12,2011-04-18,100.978,100.0116,3008,-2967.32002797471,-0.009570173521761371,4,signal,mean_reversion
XLE,2011-04-12,2011-04-18,23.1655,22.7769,13107,-5153.510358567163,-0.0167746361720863,4,signal,mean_reversion
EEM,2011-04-19,2011-04-21,34.8581,36.0777,8615,10446.297122092436,0.03498944311781371,2,signal,mean_reversion
