Week_Ending,Open,Low,High,Close,A2P,Volume,OB_Bull,OB_Bear,OB_Type,OB_High,OB_Low,OB_Mid
2014-08-15 00:00:00-04:00,158.6009,157.7587,160.7922,160.0318,0.8177,414545000,0,0,,,,
2014-08-22 00:00:00-04:00,160.9148,160.8249,163.3351,162.8690,0.8177,351220000,0,0,,,,
2014-08-29 00:00:00-04:00,163.6459,162.8364,164.2019,164.1120,0.8177,283264000,0,0,,,,
2014-09-05 00:00:00-04:00,164.3245,163.0490,164.8233,164.4390,0.8177,317301000,0,0,,,,
2014-09-12 00:00:00-04:00,164.2836,162.3539,164.5207,162.8200,0.8177,404171700,0,0,,,,
2014-09-19 00:00:00-04:00,163.6057,162.9650,165.8566,164.8708,0.8215,560507000,0,0,,,,
2014-09-26 00:00:00-04:00,164.5833,161.2317,164.6080,162.5707,0.8215,598069000,0,0,,,,
2014-10-03 00:00:00-04:00,161.1742,158.0115,162.8993,161.4371,0.8215,683066000,0,0,,,,
2014-10-10 00:00:00-04:00,162.1106,156.4835,162.3242,156.5246,0.8215,871766000,0,0,,,,
2014-10-17 00:00:00-04:00,156.4589,149.4435,157.0257,154.8241,0.8215,1312517000,1,0,Bullish,157.0257,149.4435,153.2346
2014-10-24 00:00:00-04:00,154.5449,154.4956,161.4125,161.3632,0.8215,709653000,0,0,,,,
2014-10-31 00:00:00-04:00,160.7880,160.2130,165.7908,165.6594,0.8215,592480000,0,0,,,,
2014-11-07 00:00:00-05:00,165.8730,164.3451,167.2531,167.0395,0.8215,475281000,0,0,,,,
2014-11-14 00:00:00-05:00,167.0724,166.8670,168.2636,167.7789,0.8215,376714100,0,0,,,,
2014-11-21 00:00:00-05:00,167.4585,167.2942,170.7362,169.7833,0.8215,454049700,0,0,,,,
2014-11-28 00:00:00-05:00,170.1858,169.8819,170.7608,170.2104,0.8215,265047000,0,0,,,,
2014-12-05 00:00:00-05:00,169.5533,168.7154,171.2538,170.8677,0.8215,429769700,0,0,,,,
2014-12-12 00:00:00-05:00,170.4733,164.9940,170.9662,165.0269,0.8215,754967700,0,0,,,,
2014-12-19 00:00:00-05:00,166.8381,163.4349,175.9160,170.5882,0.8260,1206138200,0,0,,,,
2014-12-26 00:00:00-05:00,170.7782,170.5386,172.5128,172.1741,0.8260,370776900,0,0,,,,
2015-01-02 00:00:00-05:00,171.9925,168.6554,172.6120,169.6879,0.8260,404984400,0,0,,,,
2015-01-09 00:00:00-05:00,168.6471,164.2609,170.5056,168.7132,0.8260,809915800,0,0,,,,
2015-01-16 00:00:00-05:00,168.8453,164.0049,169.7292,166.5490,0.8260,940434000,0,0,,,,
2015-01-23 00:00:00-05:00,167.1850,165.3430,170.3735,169.3079,0.8260,545806600,0,0,,,,
2015-01-30 00:00:00-05:00,169.0931,164.1122,169.7952,164.7482,0.8260,765883700,0,0,,,,
2015-02-06 00:00:00-05:00,165.2439,163.4350,171.1830,169.7870,0.8260,645251800,0,0,,,,
2015-02-13 00:00:00-05:00,169.1427,168.6223,173.3305,173.2810,0.8260,465687300,0,0,,,,
2015-02-20 00:00:00-05:00,172.9671,172.4137,174.5613,174.4870,0.8260,389980000,0,0,,,,
2015-02-27 00:00:00-05:00,174.2392,173.8592,175.3130,174.0079,0.8260,400719000,0,0,,,,
2015-03-06 00:00:00-05:00,174.1070,171.0673,175.1643,171.3977,0.8260,577315400,0,0,,,,
2015-03-13 00:00:00-04:00,171.5960,168.8371,172.4633,170.0183,0.8260,613490300,0,0,,,,
2015-03-20 00:00:00-04:00,171.5073,170.8021,175.2907,174.5772,0.8297,755050500,0,0,,,,
2015-03-27 00:00:00-04:00,174.5855,169.3584,175.1580,170.7025,0.8297,581117700,0,0,,,,
2015-04-03 00:00:00-04:00,171.7313,169.6820,173.0837,171.2833,0.8297,447153600,0,0,,,,
2015-04-10 00:00:00-04:00,170.3955,170.2628,174.3117,174.2702,0.8297,443228200,0,0,,,,
2015-04-17 00:00:00-04:00,174.1292,171.7563,175.0999,172.5362,0.8297,509113900,0,0,,,,
2015-04-24 00:00:00-04:00,173.4571,173.3244,175.8716,175.6061,0.8297,406927200,0,0,,,,
2015-05-01 00:00:00-04:00,176.1702,172.2623,176.2947,174.8344,0.8297,556611100,0,0,,,,
2015-05-08 00:00:00-04:00,175.2575,171.5488,175.9130,175.5811,0.8297,563435800,0,0,,,,
2015-05-15 00:00:00-04:00,175.5397,173.0921,176.4026,176.2615,0.8297,462547700,0,0,,,,
2015-05-22 00:00:00-04:00,176.0955,176.0292,177.3733,176.7178,0.8297,345719900,0,0,,,,
2015-05-29 00:00:00-04:00,176.2283,174.4029,176.7095,175.1829,0.8297,417416800,0,0,,,,
2015-06-05 00:00:00-04:00,175.8466,173.3907,176.4523,174.0462,0.8297,546278200,0,0,,,,
2015-06-12 00:00:00-04:00,173.9383,172.3204,175.9711,174.2453,0.8297,537908100,0,0,,,,
2015-06-19 00:00:00-04:00,173.9507,173.2420,177.8692,175.7599,0.8337,632747600,0,0,,,,
2015-06-26 00:00:00-04:00,176.6770,174.3842,177.2439,174.9345,0.8337,432762300,0,0,,,,
2015-07-03 00:00:00-04:00,173.4588,171.1493,174.9428,172.8418,0.8337,625900000,0,0,,,,
2015-07-10 00:00:00-04:00,171.5579,170.1738,173.5588,172.9835,0.8337,729385700,0,0,,,,
2015-07-17 00:00:00-04:00,174.2425,174.2008,177.2106,177.1522,0.8337,481406400,0,0,,,,
2015-07-24 00:00:00-04:00,177.3774,173.0836,177.7359,173.4171,0.8337,445343800,0,0,,,,
2015-07-31 00:00:00-04:00,172.5334,171.9664,176.2935,175.5014,0.8337,556268500,0,0,,,,
2015-08-07 00:00:00-04:00,175.4681,172.4750,176.1768,173.3754,0.8337,515462100,0,0,,,,
2015-08-14 00:00:00-04:00,174.4843,171.2160,175.6432,174.6010,0.8337,540645600,0,0,,,,
2015-08-21 00:00:00-04:00,174.0091,164.6795,175.6515,164.9380,0.8337,864627700,0,0,,,,
2015-08-28 00:00:00-04:00,156.3172,152.0734,166.6138,166.1469,0.8337,1650892700,0,0,,,,
2015-09-04 00:00:00-04:00,165.1714,159.0184,166.0218,160.5692,0.8337,938737300,0,0,,,,
2015-09-11 00:00:00-04:00,163.3622,161.9532,166.3053,164.0292,0.8337,543675700,0,0,,,,
2015-09-18 00:00:00-04:00,165.0580,163.3902,170.0361,163.8009,0.8381,792543900,0,0,,,,
2015-09-25 00:00:00-04:00,164.6306,159.7027,165.6698,161.6219,0.8381,666841300,1,0,Bullish,165.6698,159.7027,162.6863
2015-10-02 00:00:00-04:00,160.7251,156.6605,163.4488,163.4237,0.8381,843095800,0,0,,,,
2015-10-09 00:00:00-04:00,164.6473,164.5384,169.2064,168.7287,0.8381,621027000,0,0,,,,
2015-10-16 00:00:00-04:00,168.8041,166.7257,170.3713,170.3546,0.8381,492262800,0,0,,,,
2015-10-23 00:00:00-04:00,169.7093,168.9969,174.2767,173.9080,0.8381,576364400,0,0,,,,
2015-10-30 00:00:00-04:00,173.7320,172.4665,175.5255,174.2600,0.8381,504447900,0,0,,,,
2015-11-06 00:00:00-05:00,174.5869,174.4611,177.3860,176.0283,0.8381,466621600,0,0,,,,
2015-11-13 00:00:00-05:00,175.4165,169.6590,175.5674,169.7428,0.8381,549621600,0,0,,,,
2015-11-20 00:00:00-05:00,169.5584,169.4411,176.0954,175.4165,0.8381,542343400,0,0,,,,
2015-11-27 00:00:00-05:00,175.4752,173.8242,175.9780,175.6260,0.8381,253103500,0,0,,,,
2015-12-04 00:00:00-05:00,175.7853,171.5950,176.8329,175.6764,0.8381,678260500,0,0,,,,
2015-12-11 00:00:00-05:00,175.3495,168.8796,175.7685,169.1897,0.8381,695103200,0,0,,,,
2015-12-18 00:00:00-05:00,170.3568,168.4683,175.7608,168.6285,0.8431,957957800,0,0,,,,
2015-12-25 00:00:00-05:00,169.8004,168.6875,173.9482,173.4002,0.8431,369647300,0,0,,,,
2016-01-01 00:00:00-05:00,172.7089,171.8743,175.1790,171.8743,0.8431,336736200,0,0,,,,
2016-01-08 00:00:00-05:00,169.0247,161.5131,170.2134,161.7997,0.8431,908565200,0,0,,,,
2016-01-15 00:00:00-05:00,162.7187,156.4042,164.2783,158.3348,0.8431,1147082700,0,0,,,,
2016-01-22 00:00:00-05:00,160.1473,152.6104,160.8218,160.6194,0.8431,845884700,0,0,,,,
2016-01-29 00:00:00-05:00,160.1136,157.7024,163.4521,163.3172,0.8431,811418300,0,0,,,,
2016-02-05 00:00:00-05:00,162.3140,157.7362,164.0422,158.4528,0.8431,844001500,1,0,Bullish,164.0422,157.7362,160.8892
2016-02-12 00:00:00-05:00,156.6149,152.6694,158.7816,157.3399,0.8431,870945200,0,0,,,,
2016-02-19 00:00:00-05:00,159.1441,158.1830,162.9800,161.8672,0.8431,473396200,0,0,,,,
2016-02-26 00:00:00-05:00,163.4437,159.6078,165.8127,164.4722,0.8431,606469800,0,0,,,,
2016-03-04 00:00:00-05:00,164.4891,162.9885,169.7498,168.9742,0.8431,594598600,0,0,,,,
2016-03-11 00:00:00-05:00,168.0552,166.4028,170.9806,170.9385,0.8431,613798300,0,0,,,,
2016-03-18 00:00:00-04:00,171.3117,170.3711,173.9133,173.1930,0.8474,568735200,0,0,,,,
2016-03-25 00:00:00-04:00,172.9302,170.9558,173.9132,172.1252,0.8474,335812000,0,0,,,,
2016-04-01 00:00:00-04:00,172.5404,171.5150,175.5317,175.3453,0.8474,450704000,0,0,,,,
2016-04-08 00:00:00-04:00,175.2691,172.0998,175.4724,173.2946,0.8474,463898600,0,0,,,,
2016-04-15 00:00:00-04:00,173.9302,172.6167,176.7690,176.0741,0.8474,436419000,0,0,,,,
2016-04-22 00:00:00-04:00,176.0741,175.4131,178.7350,177.0825,0.8474,436894100,0,0,,,,
2016-04-29 00:00:00-04:00,176.4809,173.7438,177.7944,174.8454,0.8474,459000400,0,0,,,,
2016-05-06 00:00:00-04:00,175.3453,172.7692,176.4130,174.3284,0.8474,417788100,0,0,,,,
2016-05-13 00:00:00-04:00,174.2014,173.1930,176.7182,173.5150,0.8474,419635000,0,0,,,,
2016-05-20 00:00:00-04:00,173.6844,171.8370,175.7012,174.1335,0.8474,532894700,0,0,,,,
2016-05-27 00:00:00-04:00,174.1505,173.7099,178.1672,178.1587,0.8474,348333700,0,0,,,,
2016-06-03 00:00:00-04:00,178.4299,176.9893,178.7434,178.1926,0.8474,344617400,0,0,,,,
2016-06-10 00:00:00-04:00,178.5485,177.4723,180.0908,178.0146,0.8474,379648800,0,0,,,,
2016-06-17 00:00:00-04:00,178.3357,175.1243,179.1960,175.9165,0.8518,618523800,0,0,,,,
2016-06-24 00:00:00-04:00,177.8756,172.6796,179.6218,173.1225,0.8518,686987600,1,0,Bullish,179.6218,172.6796,176.1507
2016-07-01 00:00:00-04:00,171.7170,169.2127,179.2982,178.8126,0.8518,798564000,0,0,,,,
2016-07-08 00:00:00-04:00,177.9863,176.3764,181.3851,181.1380,0.8518,425390000,0,0,,,,
2016-07-15 00:00:00-04:00,181.5980,181.3936,184.8520,183.8468,0.8518,460619900,0,0,,,,
2016-07-22 00:00:00-04:00,183.9661,183.6765,185.1586,185.0479,0.8518,301795900,0,0,,,,
2016-07-29 00:00:00-04:00,184.8435,183.6680,185.3035,184.9457,0.8518,354592600,0,0,,,,
2016-08-05 00:00:00-04:00,185.0053,182.5010,185.8912,185.8486,0.8518,338078200,0,0,,,,
2016-08-12 00:00:00-04:00,186.0360,185.0394,186.4960,186.0871,0.8518,282917100,0,0,,,,
2016-08-19 00:00:00-04:00,186.4534,184.8605,186.9730,186.1553,0.8518,306593700,0,0,,,,
2016-08-26 00:00:00-04:00,185.9168,184.2046,187.0582,185.0905,0.8518,378228000,0,0,,,,
2016-09-02 00:00:00-04:00,185.2183,184.0172,186.4363,186.0104,0.8518,391024300,0,0,,,,
2016-09-09 00:00:00-04:00,186.2916,181.6492,186.7345,181.6747,0.8518,428949000,0,0,,,,
2016-09-16 00:00:00-04:00,181.8304,181.7620,185.6145,182.6694,0.8561,774789500,0,0,,,,
2016-09-23 00:00:00-04:00,183.3202,182.3784,186.2310,184.9126,0.8561,410509800,0,0,,,,
2016-09-30 00:00:00-04:00,184.0820,182.8835,185.8799,185.1779,0.8561,501006600,0,0,,,,
2016-10-07 00:00:00-04:00,184.7670,183.2003,185.1779,184.0992,0.8561,428991900,0,0,,,,
2016-10-14 00:00:00-04:00,185.0580,180.8203,185.5203,182.4554,0.8561,450791700,0,0,,,,
2016-10-21 00:00:00-04:00,182.4298,181.6421,183.7567,183.1917,0.8561,364393500,0,0,,,,
2016-10-28 00:00:00-04:00,184.0649,181.2483,184.3389,181.9589,0.8561,420237800,0,0,,,,
2016-11-04 00:00:00-04:00,182.2927,178.3974,182.5153,178.5430,0.8561,485446500,0,0,,,,
2016-11-11 00:00:00-05:00,178.5430,178.5430,186.8987,185.2807,0.8561,747662000,0,0,,,,
2016-11-18 00:00:00-05:00,185.8029,184.6814,187.7206,187.0614,0.8561,407913300,0,0,,,,
2016-11-25 00:00:00-05:00,187.6349,187.4894,189.6810,189.6468,0.8561,234324100,0,0,,,,
2016-12-02 00:00:00-05:00,189.3386,187.6178,189.9036,188.0715,0.8561,413631800,0,0,,,,
2016-12-09 00:00:00-05:00,188.9020,188.7051,193.9359,193.9188,0.8561,426173500,0,0,,,,
2016-12-16 00:00:00-05:00,194.9671,193.4773,196.6378,193.7959,0.8612,636388200,0,0,,,,
2016-12-23 00:00:00-05:00,193.9768,193.6926,195.1135,194.3729,0.8612,341005800,0,0,,,,
2016-12-30 00:00:00-05:00,194.6399,191.8066,195.2513,192.4956,0.8612,264461900,1,0,Bullish,195.2513,191.8066,193.5290
2017-01-06 00:00:00-05:00,193.7959,192.7970,196.1297,195.6646,0.8612,320049800,0,0,,,,
2017-01-13 00:00:00-05:00,195.4063,193.7270,195.8713,195.5268,0.8612,320192700,0,0,,,,
2017-01-20 00:00:00-05:00,194.8895,194.1145,195.7507,195.2598,0.8612,311811500,0,0,,,,
2017-01-27 00:00:00-05:00,195.2599,193.9940,197.8175,197.1803,0.8612,374736400,0,0,,,,
2017-02-03 00:00:00-05:00,196.4913,194.8982,197.6798,197.4989,0.8612,384956600,0,0,,,,
2017-02-10 00:00:00-05:00,197.0942,196.6119,199.5915,199.3676,0.8612,299258600,0,0,,,,
2017-02-17 00:00:00-05:00,199.8585,199.8326,202.5108,202.4506,0.8612,375003400,0,0,,,,
2017-02-24 00:00:00-05:00,202.8209,202.7261,204.0093,203.8715,0.8612,308058800,0,0,,,,
2017-03-03 00:00:00-05:00,203.7854,203.2515,206.9545,205.3183,0.8612,454855800,0,0,,,,
2017-03-10 00:00:00-05:00,204.5260,203.0103,205.0599,204.6896,0.8612,371339600,0,0,,,,
2017-03-17 00:00:00-04:00,205.5196,204.2828,207.0937,205.0093,0.8649,380565500,0,0,,,,
2017-03-24 00:00:00-04:00,205.0093,201.4891,205.5109,202.2675,0.8649,494830700,0,0,,,,
2017-03-31 00:00:00-04:00,200.5982,200.3215,204.5682,203.8935,0.8649,373359800,0,0,,,,
2017-04-07 00:00:00-04:00,203.9454,202.3107,205.3206,203.4265,0.8649,394361400,0,0,,,,
2017-04-14 00:00:00-04:00,203.5648,201.0999,204.3433,201.0999,0.8649,330405400,0,0,,,,
2017-04-21 00:00:00-04:00,201.6189,201.4199,203.9887,202.8989,0.8649,423293100,0,0,,,,
2017-04-28 00:00:00-04:00,205.1390,202.8729,207.1715,205.9174,0.8649,401553800,0,0,,,,
2017-05-05 00:00:00-04:00,206.4363,205.5887,207.3358,207.3185,0.8649,320859900,0,0,,,,
2017-05-12 00:00:00-04:00,207.3618,205.9607,207.7424,206.6959,0.8649,270313700,0,0,,,,
2017-05-19 00:00:00-04:00,207.1196,203.6254,208.1575,206.1163,0.8649,507393900,0,0,,,,
2017-05-26 00:00:00-04:00,206.6266,206.5574,209.3770,209.0570,0.8649,266981600,0,0,,,,
2017-06-02 00:00:00-04:00,208.7370,208.1316,211.3404,211.1847,0.8649,284626000,0,1,Bearish,211.3404,208.1316,209.7360
2017-06-09 00:00:00-04:00,211.0118,209.2646,211.9113,210.5274,0.8649,347425600,0,0,,,,
2017-06-16 00:00:00-04:00,211.3107,210.0070,212.8229,210.8848,0.8691,375795400,0,0,,,,
2017-06-23 00:00:00-04:00,211.7105,210.6849,212.7013,211.3107,0.8691,289142700,0,0,,,,
2017-06-30 00:00:00-04:00,211.9799,208.5556,212.3971,210.1548,0.8691,402761200,0,0,,,,
2017-07-07 00:00:00-04:00,211.0935,208.8859,211.5280,210.4242,0.8691,216954500,0,0,,,,
2017-07-14 00:00:00-04:00,210.4242,209.3291,213.7790,213.4227,0.8691,246362600,0,0,,,,
2017-07-21 00:00:00-04:00,213.3444,212.6491,215.0392,214.5699,0.8691,256784700,0,0,,,,
2017-07-28 00:00:00-04:00,214.4917,213.5270,215.5433,214.5960,0.8691,269968300,0,0,,,,
2017-08-04 00:00:00-04:00,214.9958,214.1266,215.3608,215.0305,0.8691,269148100,0,0,,,,
2017-08-11 00:00:00-04:00,215.1000,211.8060,216.3342,212.1711,0.8691,351696400,0,0,,,,
2017-08-18 00:00:00-04:00,213.4487,210.5024,215.1696,210.9456,0.8691,450488500,0,0,,,,
2017-08-25 00:00:00-04:00,210.8848,210.1808,213.4748,212.5535,0.8691,294001200,0,0,,,,
2017-09-01 00:00:00-04:00,213.0837,211.1368,215.8301,215.4043,0.8691,319543000,0,0,,,,
2017-09-08 00:00:00-04:00,214.9001,212.8925,215.1261,214.3091,0.8691,271183200,0,0,,,,
2017-09-15 00:00:00-04:00,216.6479,216.6305,218.6394,217.6524,0.8734,378367500,0,0,,,,
2017-09-22 00:00:00-04:00,218.0193,217.4166,218.5259,217.8708,0.8734,252342800,1,0,Bullish,218.5259,217.4166,217.9712
2017-09-29 00:00:00-04:00,217.6175,216.6829,219.5129,219.4342,0.8734,322504600,0,0,,,,
2017-10-06 00:00:00-04:00,219.6614,219.4867,222.4651,222.1768,0.8734,325955600,0,0,,,,
2017-10-13 00:00:00-04:00,222.4039,221.5479,222.9629,222.6834,0.8734,228400300,0,0,,,,
2017-10-20 00:00:00-04:00,222.9106,222.1594,224.5963,224.5701,0.8734,261751200,0,0,,,,
2017-10-27 00:00:00-04:00,224.8933,221.8537,225.2514,225.0941,0.8734,389927000,0,0,,,,
2017-11-03 00:00:00-04:00,224.0110,223.7665,225.7841,225.7404,0.8734,284832400,0,0,,,,
2017-11-10 00:00:00-05:00,225.6095,223.9150,226.5266,225.4260,0.8734,312694600,0,0,,,,
2017-11-17 00:00:00-05:00,224.7447,223.2774,226.2558,225.2251,0.8734,335889100,0,0,,,,
2017-11-24 00:00:00-05:00,225.4697,225.2251,227.5136,227.4087,0.8734,190142200,0,0,,,,
2017-12-01 00:00:00-05:00,227.4523,227.0942,232.3785,230.9897,0.8734,521044000,0,0,,,,
2017-12-08 00:00:00-05:00,232.6057,229.4613,233.0337,231.9070,0.8734,401716200,0,0,,,,
2017-12-15 00:00:00-05:00,233.7947,232.9870,234.8920,233.9702,0.8779,516455700,0,0,,,,
2017-12-22 00:00:00-05:00,235.3661,234.1283,235.8051,234.8482,0.8779,388541200,0,0,,,,
2017-12-29 00:00:00-05:00,234.4443,234.0844,235.7612,234.2775,0.8779,244118900,0,0,,,,
2018-01-05 00:00:00-05:00,235.1378,234.7516,240.1595,240.0366,0.8779,340886500,0,0,,,,
2018-01-12 00:00:00-05:00,239.9400,239.5976,244.1539,243.9872,0.8779,337325100,0,0,,,,
2018-01-19 00:00:00-05:00,245.2425,242.4595,246.1730,246.1730,0.8779,461462000,0,0,,,,
2018-01-26 00:00:00-05:00,245.9624,245.9097,251.6336,251.5897,0.8779,515553600,0,0,,,,
2018-02-02 00:00:00-05:00,251.0191,241.7836,251.4581,241.8187,0.8779,593556800,0,0,,,,
2018-02-09 00:00:00-05:00,240.0629,222.0395,242.1698,229.5719,0.8779,1347099500,0,0,,,,
2018-02-16 00:00:00-05:00,231.6175,229.7124,241.7046,239.7644,0.8779,617315700,0,0,,,,
2018-02-23 00:00:00-05:00,238.8163,236.7181,241.1779,241.1691,0.8779,388531100,0,0,,,,
2018-03-02 00:00:00-05:00,242.2401,232.4866,244.8650,236.2264,0.8779,623436700,0,0,,,,
2018-03-09 00:00:00-05:00,235.0412,234.9359,244.8211,244.8211,0.8779,444110600,0,0,,,,
2018-03-16 00:00:00-04:00,246.0926,241.6326,247.1591,241.6855,0.8814,453565500,0,0,,,,
2018-03-23 00:00:00-04:00,240.9362,227.2565,241.8617,227.4505,0.8814,579996000,0,0,,,,
2018-03-30 00:00:00-04:00,231.0467,227.9177,235.1365,231.9458,0.8814,529951400,0,0,,,,
2018-04-06 00:00:00-04:00,231.4169,224.4713,235.0219,228.9225,0.8814,692132300,0,0,,,,
2018-04-13 00:00:00-04:00,230.3768,229.1164,235.8151,233.7085,0.8814,454081800,0,0,,,,
2018-04-20 00:00:00-04:00,235.3392,234.1140,239.1293,234.9954,0.8814,363000200,0,0,,,,
2018-04-27 00:00:00-04:00,235.5683,229.9184,236.2030,234.9513,0.8814,407069900,0,0,,,,
2018-05-04 00:00:00-04:00,235.5684,228.3319,236.1237,234.4754,0.8814,470288200,0,0,,,,
2018-05-11 00:00:00-04:00,235.2423,233.7086,240.7599,240.4955,0.8814,314405600,0,0,,,,
2018-05-18 00:00:00-04:00,240.9274,238.0099,241.5796,239.1557,0.8814,316673700,0,0,,,,
2018-05-25 00:00:00-04:00,240.6366,238.6710,241.7295,239.8785,0.8814,308105100,0,0,,,,
2018-06-01 00:00:00-04:00,238.2566,236.0090,241.4562,241.1565,0.8814,350365300,0,0,,,,
2018-06-08 00:00:00-04:00,241.9763,241.6678,245.2816,245.2023,0.8814,304361500,0,0,,,,
2018-06-15 00:00:00-04:00,246.5246,243.7888,247.4454,245.3648,0.8854,407431300,0,0,,,,
2018-06-22 00:00:00-04:00,243.9129,242.1775,245.0019,243.2488,0.8854,330194500,0,0,,,,
2018-06-29 00:00:00-04:00,242.0978,237.7152,242.4785,240.1854,0.8854,485755300,1,0,Bullish,242.4785,237.7152,240.0969
2018-07-06 00:00:00-04:00,238.6183,238.3792,244.2227,243.8509,0.8854,229161500,0,0,,,,
2018-07-13 00:00:00-04:00,244.8514,244.8071,247.8439,247.5429,0.8854,287912600,0,0,,,,
2018-07-20 00:00:00-04:00,247.5872,246.4982,248.9507,247.6226,0.8854,288859800,0,0,,,,
2018-07-27 00:00:00-04:00,247.4190,247.0736,251.7750,249.1631,0.8854,328645600,0,0,,,,
2018-08-03 00:00:00-04:00,249.2428,247.1621,251.1463,251.0932,0.8854,303528100,0,0,,,,
2018-08-10 00:00:00-04:00,251.1288,249.9955,253.2271,250.7038,0.8854,237505100,0,0,,,,
2018-08-17 00:00:00-04:00,250.9781,248.0475,252.8286,252.3859,0.8854,348086700,0,0,,,,
2018-08-24 00:00:00-04:00,252.8375,252.3859,254.6968,254.5551,0.8854,258765100,0,0,,,,
2018-08-31 00:00:00-04:00,255.7503,255.5909,258.3002,257.0341,0.8854,292871700,0,0,,,,
2018-09-07 00:00:00-04:00,256.6180,253.8467,256.9455,254.6347,0.8854,269481500,0,0,,,,
2018-09-14 00:00:00-04:00,255.6441,254.0858,257.8841,257.5388,0.8854,266666300,0,0,,,,
2018-09-21 00:00:00-04:00,258.6513,257.0593,261.4261,259.6918,0.8894,385095300,0,0,,,,
2018-09-28 00:00:00-04:00,259.1137,257.3972,259.9141,258.5623,0.8894,306860200,0,0,,,,
2018-10-05 00:00:00-04:00,259.7985,254.5601,260.7769,255.9831,0.8894,391529300,0,0,,,,
2018-10-12 00:00:00-04:00,255.2983,240.4544,256.9081,245.4261,0.8894,834839200,0,0,,,,
2018-10-19 00:00:00-04:00,245.0703,243.9586,250.0509,245.6929,0.8894,605604600,0,0,,,,
2018-10-26 00:00:00-04:00,246.3600,233.2771,246.6801,235.9808,0.8894,746211300,0,0,,,,
2018-11-02 00:00:00-04:00,239.0670,231.1070,244.7857,241.8152,0.8894,668290500,0,0,,,,
2018-11-09 00:00:00-05:00,242.3043,241.3349,250.1132,247.0359,0.8894,392858000,0,0,,,,
2018-11-16 00:00:00-05:00,246.5289,237.4750,246.7691,243.4517,0.8894,584955500,0,0,,,,
2018-11-23 00:00:00-05:00,242.8468,233.9708,243.1404,234.1309,0.8894,357454600,0,0,,,,
2018-11-30 00:00:00-05:00,236.3810,235.9896,245.7195,245.1592,0.8894,463664000,0,0,,,,
2018-12-07 00:00:00-05:00,249.2771,233.4105,249.3838,234.4155,0.8894,646366600,0,0,,,,
2018-12-14 00:00:00-05:00,234.2376,230.0130,239.2448,231.6584,0.8894,584550800,0,0,,,,
2018-12-21 00:00:00-05:00,232.0540,214.6812,233.1722,215.3253,0.8946,1022399200,1,0,Bullish,233.1722,214.6812,223.9267
2018-12-28 00:00:00-05:00,213.8403,209.1170,224.8973,221.6321,0.8946,705164500,0,0,,,,
2019-01-04 00:00:00-05:00,223.2513,217.9823,226.4271,225.7830,0.8946,557994100,0,0,,,,
2019-01-11 00:00:00-05:00,226.0514,225.1568,231.8393,231.6783,0.8946,471340300,0,0,,,,
2019-01-18 00:00:00-05:00,229.7818,229.3792,238.8349,238.3698,0.8946,457771900,0,0,,,,
2019-01-25 00:00:00-05:00,236.9026,233.1812,238.5845,237.7614,0.8946,357649000,0,0,,,,
2019-02-01 00:00:00-05:00,235.6234,234.1920,242.6100,241.5902,0.8946,434018300,0,0,,,,
2019-02-08 00:00:00-05:00,241.6349,239.5953,244.6139,241.9570,0.8946,369916300,0,0,,,,
2019-02-15 00:00:00-05:00,242.6100,241.5634,248.1654,248.1296,0.8946,385891900,0,0,,,,
2019-02-22 00:00:00-05:00,247.3334,247.2171,249.9097,249.7130,0.8946,278060900,0,0,,,,
2019-03-01 00:00:00-05:00,251.1354,248.2280,251.6542,250.8580,0.8946,330945200,0,0,,,,
2019-03-08 00:00:00-05:00,251.9137,243.7014,252.1552,245.5264,0.8946,421329900,0,0,,,,
2019-03-15 00:00:00-04:00,247.3267,247.2997,253.7241,252.7627,0.8985,374233000,0,0,,,,
2019-03-22 00:00:00-04:00,252.9783,250.8488,256.2399,250.9117,0.8985,439286800,0,0,,,,
2019-03-29 00:00:00-04:00,250.5703,249.4651,254.1374,253.8140,0.8985,364351100,0,0,,,,
2019-04-05 00:00:00-04:00,255.8088,255.5392,259.3400,259.2860,0.8985,293550700,0,0,,,,
2019-04-12 00:00:00-04:00,258.8636,257.6056,260.9930,260.7145,0.8985,297131000,0,0,,,,
2019-04-19 00:00:00-04:00,260.7864,259.3667,261.8556,260.5887,0.8985,228726700,0,0,,,,
2019-04-26 00:00:00-04:00,259.8250,259.7352,263.7066,263.6348,0.8985,251486900,0,0,,,,
2019-05-03 00:00:00-04:00,263.7246,260.1394,265.0184,264.1918,0.8985,331555200,0,0,,,,
2019-05-10 00:00:00-04:00,259.8969,253.6522,263.5449,258.8636,0.8985,559396700,0,0,,,,
2019-05-17 00:00:00-04:00,253.7601,251.5228,259.8610,256.8330,0.8985,455352700,0,0,,,,
2019-05-24 00:00:00-04:00,255.2336,252.0977,257.8123,254.0835,0.8985,313209100,0,0,,,,
2019-05-31 00:00:00-04:00,254.3621,247.3087,255.3145,247.3356,0.8985,324388900,0,0,,,,
2019-06-07 00:00:00-04:00,247.3716,245.3769,259.5376,258.4594,0.8985,388532200,0,0,,,,
2019-06-14 00:00:00-04:00,260.0048,258.6121,261.8288,259.9059,0.8985,267806600,0,0,,,,
2019-06-21 00:00:00-04:00,261.4049,261.0979,267.5355,265.4498,0.9029,403194400,0,0,,,,
2019-06-28 00:00:00-04:00,265.6574,262.1542,265.9734,264.5469,0.9029,280902400,0,0,,,,
